"","Station","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","Comments.x","Flagged_Data.x","QAQC.y","Boat","Crew","Location","Visit.Date","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","ID","Current","abbreviation","Lat","Lon","Region","Notes","site","sitetype","Region2","Comments.y","Flagged_Data.y","Visit.Date2","DateTime","year","month","Season"
"100","HONK-SPOON",6057,10314,"LAMOPE05-HONK-13APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.8,NA,NA,NA,"","11:23","",NA,NA,NA,38.065839,121.911158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," ",NA,"true","Mudsucker","ED;GP;KS","Honker-Spoonbill",2022-04-13,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",21,14.7,9.46,8744,8,42.5,0.52,0.56,9.5," 1=absent",1," Inside",NA," false"," GPS #6 accuracy 3m  Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-13,"2022-04-13 11:23",2022,4,"Spring"
"101","HONK-SPOON",6665,11505,"LAMOPE01-HONK-09MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.7,NA,NA,NA,"","08:22","",NA,NA,NA,38.055375,121.896046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS#6; accuracy=3",NA,"true","Mudsucker","MA;ED;EL;KS","Honker-Spoonbill",2022-05-09,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",18,15.8,10.22,10577,7.7,60.5,0.24,0.61,9," 1=absent",2," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,"2022-05-09 08:22",2022,5,"Spring"
"102","HONK-SPOON",6666,11506,"LAMOPE02-HONK-09MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.1,NA,NA,NA,"","09:00","",NA,NA,NA,38.062124,121.908893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," ",NA,"true","Mudsucker","MA;ED;EL;KS","Honker-Spoonbill",2022-05-09,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",16,14.9,10.55,9982,7.9,67.4,0.34,0.57,7.9," 1=absent",2," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,"2022-05-09 09:00",2022,5,"Spring"
"103","HONK-SPOON",6667,11507,"LAMOPE03-HONK-09MAY2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3,NA,NA,NA,"","09:26","",NA,NA,NA,38.069833,121.912016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," twist on one side of net",NA,"true","Mudsucker","MA;ED;EL;KS","Honker-Spoonbill",2022-05-09,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",17,15.2,10.54,9906,7.8,69.5,0.33,0.62,8," 1=absent",2," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,"2022-05-09 09:26",2022,5,"Spring"
"104","HONK-SPOON",7041,12041,"OTTTRA1-HONK-05OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",5,NA,20,NA,"","07:46","07:56",NA,NA,NA,38.058414,121.903465,38.055666,121.895978,29969,516407,542279,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",NA,NA," >100%",5,4," Gigantic peat ball couldn't get into boat. Dumped sample; SEINE CODE 3",NA,"true","Kvichak","DMC;ED;GP","Honker-Spoonbill",2022-10-05,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 4=flood",51,19.4,8.45,10961,7.7,13.2,0.23,0.39,8," 2=low",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-05,"2022-10-05 07:46",2022,10,"Fall"
"105","HONK-SPOON",7042,12042,"OTTTRA02-HONK-05OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",5.5,NA,20,NA,"","08:35","08:45",8.8,NA,NA,38.061215,121.908448,38.064778,121.910798,29969,542272,569388,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",NA,NA," 1-33%",5,4," 8 MIN 50 SEC; PONDWEED VEG (SEE PICTURE)- southern Naiad confirmed by Shruti; SEINE CODE 1",NA,"true","Kvichak","DMC;ED;GP","Honker-Spoonbill",2022-10-05,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 4=flood",48,19.3,8.32,12305,7.6,18.6,0.23,0.4,8.2," 2=low",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-05,"2022-10-05 08:35",2022,10,"Fall"
"106","HONK-SPOON",7043,12043,"OTTTRA03-HONK-05OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",5.2,NA,17,NA,"","09:12","09:22",10,NA,NA,38.054715,121.894713,38.057705,121.898992,29969,569387,601440,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",NA,NA," 1-33%",5,4," BRYOZOANS IN SAMPLE (NOT MAGNIFICIENT); DOMINANT VEGETATION IN NET: ULVASPP; PONDWEED- naiad; EGEDEN; SEINE CODE 1",NA,"true","Kvichak","DMC;ED;GP","Honker-Spoonbill",2022-10-05,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 4=flood",30,19.4,8.33,11830,7.6,36.3,0.27,0.45,7.9," 2=low",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-05,"2022-10-05 09:12",2022,10,"Fall"
"107","HONK-UNK",7189,12189,"LAMOPE15-HONK-17NOV2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.9,NA,NA,NA,"","14:28","",NA,NA,NA,38.058263,121.902571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," ",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. DOMINANT VEGETATION IN NET: EGEDEN. CODE 2 TOO DEEP; ORISHR NOT 100% ON ID; FORGOT TO CHECK FOR GASTRIC SPINE",NA,"true","Mudsucker","AC;ED;GP;KS","Honker-Spoonbill",2022-11-17,"1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",64,13.2,9.24,14607,7.7,14.9,0.09,0.36,7," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-17,"2022-11-17 14:28",2022,11,"Fall"
"108","HORS-M",6062,10319,"LAMOPE02-HORS-18APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3,NA,NA,NA,"","08:53","",NA,NA,NA,38.083255,121.719944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," veg in net: EGEDEN; % cod end filled: 1-33",NA,"true","Mudsucker","MA;ED;KMP;KS","Horseshoe",2022-04-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.2,9.81,804,7.9,10.3,0.47,0.56,8.8," 1=absent",1," Inside",NA," false"," HORS-03-2022  no secchi  GPS #6 accuracy 4m  Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-18,"2022-04-18 08:53",2022,4,"Spring"
"109","HORS-M",6063,10320,"BEASEI02-HORS-18APR2022","true","Seine","BEASEI",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,7,12,"","09:12","",NA,NA,NA,38.081551,121.719437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%",NA,NA," no veg in net; code 2: one wing was twisted ",NA,"true","Mudsucker","MA;ED;KMP;KS","Horseshoe",2022-04-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.7,9.63,934,7.9,63.7,0.69,1.14,6.5," 1=absent",1," Inside",NA," false"," GPS #6 accuracy 3m  Paired? N  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-18,"2022-04-18 09:12",2022,4,"Spring"
"110","HORS-M",6061,10318,"LAMOPE01-HORS-18APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","08:16","",NA,NA,NA,38.084353,121.714165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 67-100%",NA,NA," Veg in net: EGEDEN; CERDEM; % cod end filled: 67-100",NA,"true","Mudsucker","MA;ED;KMP;KS","Horseshoe",2022-04-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.3,9.08,965,7.8,35.8,0.61,0.89,7.5," 1=absent",1," Inside",NA," false"," HORS-01-2022  no secchi  GPS #6 accuracy 5m  Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-18,"2022-04-18 08:16",2022,4,"Spring"
"111","HORS-M",6431,10979,"LAMOPE02-HORS-05MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.7,NA,NA,NA,"","08:45","",NA,NA,NA,38.083033,121.71348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," ",NA,"true","Mudsucker","DMC;ED;GP;KS","Horseshoe",2022-05-05,"3=66-100% clouds","3= wind 8-12 mph; large wavelets"," SW"," 2=ebb",53,17.3,8.92,1954,7.8,14,0.33,0.48,9.5," 1=absent",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-05,"2022-05-05 08:45",2022,5,"Spring"
"112","HORS-M",6432,10980,"LAMOPE03-HORS-05MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","09:13","",NA,NA,NA,38.087461,121.71092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," gps #6 accuracy 5m; veg in cod end code 1 EGEDEN; POTCRI",NA,"true","Mudsucker","DMC;ED;GP;KS","Horseshoe",2022-05-05,"3=66-100% clouds","3= wind 8-12 mph; large wavelets"," SW"," 2=ebb",55,17.4,9.02,1641,7.8,12.7,0.32,0.42,9.2," 1=absent",1," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-05,"2022-05-05 09:13",2022,5,"Spring"
"113","HORS-M",6655,11477,"BEASEI01-HORS-05MAY2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,13,15,"","10:00","",NA,NA,NA,38.081486,121.719216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," ",NA,NA," gps 6 accuracy 3m; veg in net ELODIA; EGEDEN; FILALG; 3 sculpin in sample were too hard to measure ",NA,"true","Mudsucker","DMC;ED;GP;KS","Horseshoe",2022-05-05,"3=66-100% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",41,17.4,9.05,1500,7.8,16.1,0.31,0.48,8.8," 1=absent",1," Inside",NA," false"," paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-05,"2022-05-05 10:00",2022,5,"Spring"
"114","HORS-M",7025,12026,"OTTTRA05-HORS-03OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",3.8,NA,16,NA,"","11:50","12:00",10,NA,NA,38.091663,121.708881,38.08847,121.709538,29969,316532,334961,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",NA,NA," 1-33%",5,6," seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe",2022-10-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",100,20.3,8.65,2655,7.8,7.9,0.16,0.24,6.4," 2=low",1," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-03,"2022-10-03 11:50",2022,10,"Fall"
"115","HORS-N",6060,10317,"BEASEI01-HORS-18APR2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,6,15,"","07:30","",NA,NA,NA,38.098705,121.709367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%",NA,NA," no veg in net",NA,"true","Mudsucker","MA;ED;KMP;KS","Horseshoe",2022-04-18,"1=0-33% clouds","0=Calm; glassy"," SW"," 2=ebb",NA,15.6,9.54,812,7.9,23.4,0.53,0.96,8.2," 1=absent",1," Inside",NA," false"," gps #6 accuracy 3m  Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-18,"2022-04-18 07:30",2022,4,"Spring"
"116","HORS-N",6433,10981,"LAMOPE04-HORS-05MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.3,NA,NA,NA,"","09:34","",NA,NA,NA,38.094554,121.709719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," ",NA,NA," gps #6 accuracy 3m; lots of EGEDEN caught on lead line; not necessarily in cod end. Many snails in sample. Crayfish in sample but no count recorded",NA,"true","Mudsucker","DMC;ED;GP;KS","Horseshoe",2022-05-05,"3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",50,17.4,9.07,1882,7.8,14.7,0.33,0.5,9.4," 1=absent",1," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-05,"2022-05-05 09:34",2022,5,"Spring"
"117","HORS-N",6656,11478,"BEASEI02-HORS-05MAY2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," "," ",0.8,NA,15,13.5,"","10:35","",NA,NA,NA,38.097379,121.709717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 1-33%",NA,NA," gps 6 accuracy 3m; dominant veg in net EGEDEN 1-33%",NA,"true","Mudsucker","DMC;ED;GP;KS","Horseshoe",2022-05-05,"3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,17.7,9.12,1261,7.8,21.3,0.35,0.58,8.2," 1=absent",1," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-05,"2022-05-05 10:35",2022,5,"Spring"
"118","HORS-N",7024,12024,"OTTTRA04-HORS-03OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",8,NA,32,NA,"","11:12","11:22",10,NA,NA,38.10133,121.709022,38.09689,121.708784,29969,290756,316481,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",NA,NA," 1-33%",5,5," DOMINANT VEGETATION IN NET: EGEDEN; line out= 32 seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe",2022-10-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",87,20.3,8.69,2487,7.8,5.6,0.15,0.31,6.6," 2=low",1," Inside",NA," false"," Paired: N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-03,"2022-10-03 11:12",2022,10,"Fall"
"119","HORS-S",6064,10321,"LAMOPE03-HORS-18APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.2,NA,NA,NA,"","09:52","",NA,NA,NA,38.08278,121.728627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," veg in net: EGEDEN; CERDEM; % cod end filled: 1-33",NA,"true","Mudsucker","MA;ED;KMP;KS","Horseshoe",2022-04-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.6,9.78,918,7.9,17.5,0.5,0.91,8.5," 1=absent",1," Inside",NA," false"," HORS-02-2022  no secchi  GPS #6 accuracy 3m  Paired? N  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-18,"2022-04-18 09:52",2022,4,"Spring"
"120","HORS-S",7026,12027,"OTTTRA06-HORS-03OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",5.2,NA,20,NA,"","12:23","12:30",7,NA,NA,38.082569,121.724908,38.082557,121.727869,29969,334359,346390,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",NA,NA," 0%",5,3," TH dispose of a mystery clam before we could ID it. Flat; large dist btwn ridges; brown; w/ some white 3-4"" long. seine code 3 : net caught on log; rope wrapped in prop; cut rope; recovered all gear. Mussel UNID- Anodonta sp. (ID by KS on 10/4/22 using lab ID guides) ",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe",2022-10-03,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 1=high slack",69,20.3,8.85,3378,7.7,8.1,0.14,0.24,6.5," 2=low",1," Inside",NA," false"," Tide at high slack; still ""against"" the current because going against a strong wind. Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-03,"2022-10-03 12:23",2022,10,"Fall"
"121","HORS-UNK",7128,12126,"BEASEI02-HORS-15DEC2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,8.5,10,"","09:57","",NA,NA,NA,38.081473,121.719647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," GPS 5 Accuracy 2m; Not paired; DOMINANT VEGETATION IN NET: HYACINTH.",NA,"true","Mudsucker","AC;DMC;ED;GP","Horseshoe",2022-12-15,"1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,9.4,10.35,300,7.5,8.3,0.24,0.31,13," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-15,"2022-12-15 09:57",2022,12,"Fall"
"122","HORS-UNK",7131,12129,"LAMOPE02-HORS-15DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","12:00","",NA,NA,NA,38.08294,121.726333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," ",NA,NA," GPS5 Accuracy 2m; Paired N; DOMINANT VEGETATION IN NET: FILALG; EGEDEN",NA,"true","Mudsucker","AC;DMC;ED;GP","Horseshoe",2022-12-15,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",69,9.7,10.29,533,7.4,10,0.24,0.3,11.9," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-15,"2022-12-15 12:00",2022,12,"Fall"
"123","HORS-UNK",7133,12130,"LAMOPE03-HORS-15DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","12:32","",NA,NA,NA,38.080476,121.727987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," GPS 5 Accuracy 2m; DOMINANT VEGETATION IN NET: EGEDEN; CERDEM",NA,"true","Mudsucker","AC;DMC;ED;GP","Horseshoe",2022-12-15,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",73,9.7,10.29,650,7.5,8,0.21,0.33,12," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-15,"2022-12-15 12:32",2022,12,"Fall"
"124","HORS-UNK",7134,12132,"LAMOPE04-HORS-15DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","12:56","",NA,NA,NA,38.08389,121.721186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," GPS 5 Accuracy 2m; Paired N; DOMINANT VEGETATION IN NET: EGEDEN",NA,"true","Mudsucker","AC;DMC;ED;GP","Horseshoe",2022-12-15,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",68,10.1,10.38,438,7.5,7.7,0.21,0.3,12.1," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-15,"2022-12-15 12:56",2022,12,"Fall"
"125","HORS-UNK",7220,12222,"BEASEI03-HORS-30NOV2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,14,15,"","13:18","",NA,NA,NA,38.099417,121.709205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 1-33%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED; DOMINANT VEGETATION IN NET: EGEDEN; POTCRI; CERDEM",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe",2022-11-30,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,11.5,10.39,4788,7.7,17.5,0.22,0.21,5.6," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30,"2022-11-30 13:18",2022,11,"Fall"
"126","HORS-UNK",7126,12124,"BEASEI01-HORS-15DEC2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,7.5,10,"","09:20","",NA,NA,NA,38.098557,121.70943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%",NA,NA," GearID BS02; DOMINANT VEGETATION IN SAMPLE: EGEDEN",NA,"true","Mudsucker","AC;DMC;ED;GP","Horseshoe",2022-12-15,"1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",180,9.5,10.27,355,7.5,10.1,0.24,0.3,12.9," 1=absent",2," Inside",NA," false"," SECCHI DEEPER THAN DEPTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-15,"2022-12-15 09:20",2022,12,"Fall"
"127","HORS-UNK",7214,12216,"BEASEI01-HORS-30NOV2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," "," ",1,NA,10.75,8,"","09:23","",NA,NA,NA,38.097474,121.709693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe",2022-11-30,"1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",NA,11.1,10.41,3064,7.7,12.5,0.26,0.35,6," 1=absent",2," ",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30,"2022-11-30 09:23",2022,11,"Fall"
"128","HORS-UNK",7217,12219,"LAMOPE03-HORS-30NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","10:45","",NA,NA,NA,38.083242,121.724554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED; DOMINANT VEGETATION IN NET: HYACINTH; MYRSPI",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe",2022-11-30,"1=0-33% clouds","0=Calm; glassy"," NA"," 1=high slack",71,11.1,10.44,3009,7.7,6,0.15,0.18,5.8," 1=absent",2," Inside",NA," false"," RIGHT OUTSIDE THE ENTRANCE OF DECKER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30,"2022-11-30 10:45",2022,11,"Fall"
"129","HORS-UNK",7215,12217,"LAMOPE01-HORS-30NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.7,NA,NA,NA,"","09:53","",NA,NA,NA,38.084095,121.710466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," GPS5; ACCURACY 2M. NOT PAIRED. DOMINANT VEGETATION IN NET: HYACINTH; EGEDEN; STUPEC",NA,"true","Mudsucker","AC;ED;GP;KS","Horseshoe",2022-11-30,"1=0-33% clouds","0=Calm; glassy"," NA"," 4=flood",50,11.2,10.36,4377,7.7,13.3,0.22,0.33,5.7," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30,"2022-11-30 09:53",2022,11,"Fall"
