"SampleID_key","SampleID_frp","VisitNo","QAQC","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","newStation","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd"
12804,"PHY22-HONK-08MAY2023",7744,"true","Phyto","PHY",""," "," "," Channel",NA,NA,NA,NA,"","","",NA,NA,0.5,38.060416,121.887039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 6",3," Meter stick"," time: 13:45; depth greater than 2m; NISK9","HONK-SPOON",38.0554693333333,-121.895798,NA,NA
12805,"PHY1-WINT-22MAY2023",7745,"true","Phyto","PHY",""," "," "," Channel",NA,NA,NA,NA,"","","",NA,NA,0.3,38.051948,121.852571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," depth greater than 1m; time 09:26; NISK9; paired with EF0523B0105","WINT-T-PONDS-E",38.051948,-121.852571,NA,NA
12806,"PHY2-WINT-22MAY2023",7746,"true","Phyto","PHY",""," "," "," Channel",0.4,NA,NA,NA,"","","",NA,NA,0.2,38.0474,121.853308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 10:01; hand dip at surface","WINT-T-PONDS-W",38.0474,-121.853308,NA,NA
12807,"PHY3-WINT-22MAY2023",7747,"true","Phyto","PHY",""," "," "," Pond",0.3,NA,NA,NA,"","","",NA,NA,0.1,38.045101,121.852438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 10:15; NISK9; paired with EF0523B0107","WINT-T-PONDS-W",38.045101,-121.852438,NA,NA
12808,"PHY4-WINT-22MAY2023",7748,"true","Phyto","PHY",""," "," "," Channel edge",NA,NA,NA,NA,"","","",NA,NA,0.2,38.030625,121.842065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 10:33; hand dip","WINT-CH-INT",38.030625,-121.842065,NA,NA
12809,"PHY5-BROA-22MAY2023",7749,"true","Phyto","PHY",""," "," "," Channel edge",NA,NA,NA,NA,"","","",NA,NA,0.5,38.030958,121.838242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 10:45; NISK9; paired with EF0523B0108","BROA-INT",38.030958,-121.838242,NA,NA
12810,"PHY6-BROA-22MAY2023",7750,"true","Phyto","PHY",""," "," "," Channel edge",0.3,NA,NA,NA,"","","",NA,NA,0.2,38.032952,121.840145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 11:00; hand dip","BROA-INT",38.032952,-121.840145,NA,NA
12821,"PHY7-WINT-22MAY2023",7761,"true","Phyto","PHY",""," "," "," Channel edge",NA,NA,NA,NA,"","","",NA,NA,0.2,38.043488,121.846399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 11:14; hand dip","WINT-CH-E",38.043488,-121.846399,NA,NA
12822,"PHY8-BROA-22MAY2023",7762,"true","Phyto","PHY",""," "," "," Channel",NA,NA,NA,NA,"","","",NA,NA,0.4,38.048784,121.84804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",3," "," depth >1m; NISK9; paired with EF0523B0109","BROA-INT",38.048784,-121.84804,NA,NA
12823,"PHY9-BROA-22MAY2023",7763,"true","Phyto","PHY",""," "," "," Channel edge",0.8,NA,NA,NA,"","","",NA,NA,0.1,38.052545,121.848664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," time: 11:39; hand dip","BROA-INT",38.052545,-121.848664,NA,NA
12841,"LAMOPE01-GRIZ-18APR2023",7781,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","08:32","",NA,NA,NA,38.129882,122.01294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," Garmin 6",4," Handheld depth finder"," Paired y . GPS calculated in 2023 Sample inventory - ED 9/7/2023","GRIZ-UNK",38.129882,-122.01294,NA,NA
12842,"LAMOPE02-GRIZ-18APR2023",7782,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","08:56","",NA,NA,NA,38.124512,122.009959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",NA," Handheld depth finder"," paired y . GPS calculated in 2023 Sample inventory - ED 9/7/2023. Trace amounts of vegetation in net","GRIZ-UNK",38.124512,-122.009959,NA,NA
12843,"LAMOPE03-GRIZ-18APR2023",7783,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 3= unknown"," ",1,NA,NA,NA,"","09:25","",NA,NA,NA,38.13424,122.001791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," Garmin 6",NA," Handheld depth finder"," paired y . GPS calculated in 2023 Sample Inventory - ED 9/7/2023","GRIZ-UNK",38.13424,-122.001791,NA,NA
12844,"CAST01-TULE-18APR2023",7784,"true","Cast","CAST0",""," "," "," ",NA,NA,NA,NA,"AM","10:21","",NA,NA,NA,38.126572,121.987524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," 5 good casts; gps 6 accuracy 2. GPS from geo-tagged photos - ED 9/7/2023","TULE-CH-LG-M",38.126572,-121.987524,NA,NA
12845,"LAMOPE04-TULE-18APR2023",7785,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","10:37","",NA,NA,NA,38.124128,121.984319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",3," Handheld depth finder"," paired n . GPS calculated in 2023 Sample Inventory - ED 9/7/2023","TULE-CH-LG-SE",38.124128,-121.984319,NA,NA
12846,"LAMOPE05-TULE-18APR2023",7786,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.7,NA,NA,NA,"","11:05","",NA,NA,NA,38.120766,121.981685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",3," Handheld depth finder"," code 2: narrow. paired n. THRSTI found on deck prior to next sample. GPS calculated in 2023 sample inventory - ED 9/7/2023","TULE-CH-SM-12",38.120766,-121.981685,NA,NA
12847,"LAMOPE06-TULE-18APR2023",7787,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,NA,NA,"","11:26","",NA,NA,NA,38.1236,121.980044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",3," Lowrance"," mysid party! GPS from geo-tagged photos - ED 9/7/2023","TULE-TP-1",38.1236,-121.980044,NA,NA
12848,"CAST02-TULE-18APR2023",7787,"true","Cast","CAST0",""," "," "," Pond",NA,NA,NA,NA,"AM","11:52","",NA,NA,NA,38.1236,121.9807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," same WQ as LAMOPE06-TULE-18APR2023; 4 casts. gps 6 accuracy 3m. GPS from Geo-tagged photos - ED 9/7/2023","TULE-TP-1",38.1236,-121.9807,NA,NA
12849,"LAMOPE07-RYER-18APR2023",7788,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.3,NA,NA,NA,"","12:49","",NA,NA,NA,38.086974,122.030483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",3," Lowrance"," code 2: narrow. paired y. GPS from geo-tagged photos - ED 9/8/2023","RYER-W",38.086974,-122.030483,NA,NA
12850,"LAMOPE08-RYER-18APR2023",7789,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","13:16","",NA,NA,NA,38.085169,122.014503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 6",3," Lowrance"," paired y. GPS calculated in 2023 Sample Inventory - ED 9/8/2023","RYER-N",38.085169,-122.014503,NA,NA
12851,"LAMOPE09-RYER-18APR2023",7790,"true","Seine","LAMOPE",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",NA,NA,NA,NA,"","00:00","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," "," Garmin 6",3," "," Code 3 - major twist in net","RYER-CH-LG-M",NA,NA,NA,NA
12861,"EAV11-TOED-25APR2023",7801,"true","MI","EAV",""," "," "," Channel edge",1,NA,NA,NA,"","08:10","",NA,NA,0.5,38.361587,121.639155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," EAV ~ 35 STEMS","TOED-N",38.361587,-121.639155,NA,NA
12862,"EAV12-TOED-25APR2023",7802,"true","MI","EAV",""," "," "," Channel edge",0.6,NA,NA,NA,"","08:41","",NA,NA,0.3,38.360686,121.640216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," EAV STEM COUNT ~15 STEMS","TOED-N",38.360686,-121.640216,NA,NA
12863,"PPG11-TOED-25APR2023",7802,"true","MI","PPG",""," "," "," Channel edge",0.6,NA,NA,NA,"","08:41","",NA,NA,0.6,38.360686,121.640216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",60,10,0,0,0,30,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","TOED-N",38.360686,-121.640216,NA,NA
12864,"EAV13-TOED-25APR2023",7803,"true","MI","EAV",""," "," "," Channel edge",0.9,NA,NA,NA,"","09:20","",NA,NA,0.5,38.356235,121.641679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," EAV ~20 STEMS","TOED-S",38.356235,-121.641679,NA,NA
12865,"PPG12-TOED-25APR2023",7803,"true","MI","PPG",""," "," "," Channel edge",1.1,NA,NA,NA,"","09:20","",NA,NA,1.1,38.356235,121.641679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",20,20,0,0,0,60,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","TOED-S",38.356235,-121.641679,NA,NA
12866,"EAV14-TOED-25APR2023",7804,"true","MI","EAV",""," "," "," Channel edge",0.9,NA,NA,NA,"","09:50","",NA,NA,0.5,38.355014,121.64224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," EAV ~22 STEM","TOED-S",38.355014,-121.64224,NA,NA
12867,"PPG13-TOED-25APR2023",7804,"true","MI","PPG",""," "," "," Channel edge",1.4,NA,NA,NA,"","09:50","",NA,NA,1.4,38.355014,121.64224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",20,10,20,0,0,50,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","TOED-S",38.355014,-121.64224,NA,NA
12868,"MAC11-TOED-25APR2023",7805,"true","Trawl","MAC",""," "," 2= against flow"," Channel",4.9,NA,NA,NA,"","10:23","10:33",10,NA,NA,38.355185,121.642378,38.357903,121.641227,31511,697888,716705,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," depth 16.2 feet","TOED-S",38.355185,-121.642378,38.357903,-121.641227
12869,"ZOOP11-TOED-25APR2023",7805,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",4.9,NA,NA,NA,"","10:23","10:28",5,NA,NA,38.355185,121.642378,38.356465,121.641763,31508,141101,147183,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",2," "," depth 16.2 feet","TOED-S",38.355185,-121.642378,38.356465,-121.641763
12870,"NT11-TOED-25APR2023",7805,"true","Trawl","NT",""," "," 2= against flow"," Channel",4.9,NA,NA,NA,"","10:23","10:28",5,NA,NA,38.355185,121.642378,38.356465,121.641763,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," depth 16.2 feet","TOED-S",38.355185,-121.642378,38.356465,-121.641763
12871,"MAC12-TOED-25APR2023",7806,"true","Trawl","MAC",""," "," 2= against flow"," Channel",5.4,NA,NA,NA,"","11:14","11:24",10,NA,NA,38.357054,121.641486,38.359228,121.640439,31511,716721,735675,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",6," "," 17.7 ft mac","TOED-S",38.357054,-121.641486,38.359228,-121.640439
12872,"ZOOP12-TOED-25APR2023",7806,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",5.5,NA,NA,NA,"","11:14","11:19",5,NA,NA,38.357054,121.641486,38.358141,121.641027,31508,147184,153384,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",6," "," 18 feet depth zoop + nt","TOED-S",38.357054,-121.641486,38.358141,-121.641027
12873,"NT12-TOED-25APR2023",7806,"true","Trawl","NT",""," "," 2= against flow"," Channel",5.5,NA,NA,NA,"","11:14","11:19",5,NA,NA,38.357054,121.641486,38.358141,121.641027,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",6," "," 18 feet depth zoop + nt","TOED-S",38.357054,-121.641486,38.358141,-121.641027
12874,"MAC13-TOED-25APR2023",7807,"true","Trawl","MAC",""," "," 2= against flow"," Channel",5.2,NA,NA,NA,"","12:12","12:22",10,NA,NA,38.357585,121.641236,38.359617,121.64032,31511,735751,755639,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",3," "," 17.2 FEET MAC","TOED-S",38.357585,-121.641236,38.359617,-121.64032
12875,"ZOOP13-TOED-25APR2023",7807,"true","Trawl","ZOOP","1 = Surface open water"," "," 2= against flow"," Channel",5.4,NA,NA,NA,"","12:12","12:17",5,NA,NA,38.357585,121.641236,38.358609,121.640738,31508,153384,159830,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",3," "," 17.7 FEET NT AND ZOOP. ","TOED-S",38.357585,-121.641236,38.358609,-121.640738
12876,"NT13-TOED-25APR2023",7807,"true","Trawl","NT",""," "," 2= against flow"," Channel",5.4,NA,NA,NA,"","12:12","12:17",5,NA,NA,38.357585,121.641236,38.358609,121.640738,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",3," "," 17.7 FEET NT AND ZOOP.","TOED-S",38.357585,-121.641236,38.358609,-121.640738
12877,"MAC14-TOED-25APR2023",7808,"true","Trawl","MAC",""," "," 2= against flow"," Channel",5.2,NA,NA,NA,"","12:58","13:08",10,NA,NA,38.360578,121.639805,38.362961,121.638786,31511,755771,774945,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," 17.1 feet- depth for MAC","TOED-N",38.360578,-121.639805,38.362961,-121.638786
12878,"ZOOP14-TOED-25APR2023",7808,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",5,NA,NA,NA,"","12:58","13:03",5,NA,NA,38.360578,121.639805,38.361677,121.639394,31508,159832,165011,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",2," "," 16.3 feet- depth for zoop and NT","TOED-N",38.360578,-121.639805,38.361677,-121.639394
12879,"NT14-TOED-25APR2023",7808,"true","Trawl","NT","1 = Surface open water"," "," 2= against flow"," Channel",5,NA,NA,NA,"","12:58","13:03",5,NA,NA,38.360578,121.639805,38.361677,121.639394,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," 16.3 feet- depth for zoop and NT","TOED-N",38.360578,-121.639805,38.361677,-121.639394
12880,"EAV21-NURS-03APR2023",7810,"true","MI","EAV",""," "," "," Channel edge",0.9,NA,NA,NA,"","12:03","",NA,NA,0.5,38.182435,121.915882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-LHB-NE",38.182435,-121.915882,NA,NA
12881,"PPG21-NURS-03APR2023",7810,"true","MI","PPG",""," "," "," Channel edge",1,NA,NA,NA,"","12:03","",NA,NA,1,38.182435,121.915882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",75,0,0,0,0,25,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-LHB-NE",38.182435,-121.915882,NA,NA
12882,"EAV22-NURS-03APR2023",7811,"true","MI","EAV",""," "," "," Channel edge",0.9,NA,NA,NA,"","13:05","",NA,NA,0.5,38.182431,121.903351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," stem count 45","NURS-EXT-BRAD-E",38.182431,-121.903351,NA,NA
12883,"PPG22-NURS-03APR2023",7811,"true","MI","PPG",""," "," "," Channel edge",1.1,NA,NA,NA,"","13:05","",NA,NA,1.1,38.182431,121.903351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",70,0,0,0,0,30,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-EXT-BRAD-E",38.182431,-121.903351,NA,NA
12884,"EAV23-NURS-03APR2023",7812,"true","MI","EAV",""," "," "," Channel edge",0.9,NA,NA,NA,"","13:35","",NA,NA,0.4,38.17624,121.909001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," stem count = 53","NURS-EXT-ARNO-SW",38.17624,-121.909001,NA,NA
12885,"PPG23-NURS-03APR2023",7812,"true","MI","PPG",""," "," "," Channel edge",1.8,NA,NA,NA,"","13:35","",NA,NA,1.8,38.17624,121.909001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",60,0,0,0,0,40,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-EXT-ARNO-SW",38.17624,-121.909001,NA,NA
12886,"MAC21-NURS-03APR2023",7813,"true","Trawl","MAC",""," "," 2= against flow"," Channel",3,NA,NA,NA,"","14:50","15:00",10,NA,NA,38.196983,121.924059,38.2,121.918273,31506,172,20280,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," ","  the mac went through a little STUPEC; pulled 10 seconds early to avoid more; tide ebbing  by end of tows","NURS-EXT-BRAD-W",38.196983,-121.924059,38.2,-121.918273
12887,"ZOOP21-NURS-03APR2023",7813,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3.4,NA,NA,NA,"","14:50","14:55",5,NA,NA,38.196983,121.924059,38.198552,121.921485,31512,63307,71057,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 5",2," "," tide ebbing by end of tows","NURS-EXT-BRAD-W",38.196983,-121.924059,38.198552,-121.921485
12888,"NT21-NURS-03APR2023",7813,"true","Trawl","NT",""," "," 2= against flow"," Channel",3.4,NA,NA,NA,"","14:50","14:55",5,NA,NA,38.196983,121.924059,38.198552,121.921485,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," no neuston CE #; tide ebbing by end of tows","NURS-EXT-BRAD-W",38.196983,-121.924059,38.198552,-121.921485
12889,"SAV21-NURS-03APR2023",7813,"true","MI","SAV",""," "," "," Channel edge",1.5,NA,NA,NA,"","14:09","",NA,NA,0.8,38.196492,121.924009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-EXT-BRAD-W",38.196492,-121.924009,NA,NA
12890,"SR21-NURS-03APR2023",7813,"true","MI","SR",""," "," "," Channel",1.5,NA,NA,NA,"","14:09","",NA,NA,1.5,38.196492,121.924009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-EXT-BRAD-W",38.196492,-121.924009,NA,NA
12891,"PPG24-NURS-03APR2023",7813,"true","MI","PPG",""," "," "," Channel",NA,NA,NA,NA,"","14:09","",NA,NA,NA,38.196492,121.924009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",90,0,0,0,0,10,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","NURS-EXT-BRAD-W",38.196492,-121.924009,NA,NA
12892,"MAC22-NURS-03APR2023",7814,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","15:44","15:54",10,NA,NA,38.179983,121.919188,38.183077,121.913336,31506,20310,46537,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," Garmin 5",3," "," very small amount STUPEC in MAC","NURS-LHB-NE",38.179983,-121.919188,38.183077,-121.913336
12893,"ZOOP22-NURS-03APR2023",7814,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","15:44","15:49",5,NA,NA,38.179983,121.919188,38.181436,121.91629,31512,71094,81134,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 5",2," "," ","NURS-LHB-NE",38.179983,-121.919188,38.181436,-121.91629
12894,"NT22-NURS-03APR2023",7814,"true","Trawl","NT",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","15:44","15:49",5,NA,NA,38.179983,121.919188,38.181436,121.91629,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," no nt ce#","NURS-LHB-NE",38.179983,-121.919188,38.181436,-121.91629
12895,"MAC23-NURS-03APR2023",7815,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2.6,NA,NA,NA,"","16:34","16:42",8,NA,NA,38.180559,121.905506,38.184085,121.902797,31506,46590,66524,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," MAC pulled 2 min early b/c bridge","NURS-EXT-BRAD-E",38.180559,-121.905506,38.184085,-121.902797
12896,"ZOOP23-NURS-03APR2023",7815,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.4,NA,NA,NA,"","16:34","16:39",5,NA,NA,38.180559,121.905506,38.182393,121.903033,31512,81191,91773,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 5",2," "," ","NURS-EXT-BRAD-E",38.180559,-121.905506,38.182393,-121.903033
12897,"NT23-NURS-03APR2023",7815,"true","Trawl","NT",""," "," 2= against flow"," Channel",2.4,NA,NA,NA,"","16:34","16:39",5,NA,NA,38.180559,121.905506,38.182393,121.903033,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," No net ce#","NURS-EXT-BRAD-E",38.180559,-121.905506,38.182393,-121.903033
12898,"MAC24-NURS-03APR2023",7816,"true","Trawl","MAC",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","17:12","17:22",10,NA,NA,38.17662,121.908086,38.174121,121.905678,31506,66529,67129,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," true"," false"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," flowmeter on MAC came undone during trawl. meter out may be incorrect","NURS-EXT-ARNO-SW",38.17662,-121.908086,38.174121,-121.905678
12899,"ZOOP24-NURS-03APR2023",7816,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","17:12","17:17",5,NA,NA,38.17662,121.908086,38.174988,121.908801,31512,91817,100787,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 5",2," "," ","NURS-EXT-ARNO-SW",38.17662,-121.908086,38.174988,-121.908801
