"","SampleID_frp","OrganismID","VisitNo","QAQC","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData","SiteComments","newStation","newLocation","SampleID_key","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd","X","CommonName.x","subsample","Count","AdjCount","LAB_NAME","Date","effort","CPUE","Visit.Date2","year","month","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName.y","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Legend2"
"409","MAC11-LIBE-08MAY2023",123,7910,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",137,15.3,9.22,324,8.1,3.7,0.07,0.49,9.7," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",13199,"Trawl","MAC",""," "," 2= against flow"," Channel",1.4,NA,NA,NA,"","08:20","08:30",10,NA,NA,38.292653,121.690292,38.297779,121.690695,31511,850359,872437,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 5",4," "," veg in mac + nt less than 1/3 cod end. mac ~1 inch under surface",38.292653,-121.690292,38.297779,-121.690695,986,"Crangonyx",100,1,1,"FRP","2023-05-08",116.494710236575,0.00858408075327385,2023-05-08,2023,5,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"410","MAC23-WTIB-12APR2023",123,7901,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",57,15.1,8.14,160,7.1,8,0.31,0.43,14.7," 1=absent",1," Inside",NA," false"," Guest= Alec Strachan.  MAC23-WTIB-12APR2023 in 1 gallon bag (1/2) and 500 mL jar (2/2). Repeated trawl over same area to complete 5 min trawls. Same start and end for all trawls (GPS). MAC done right after Zoop and NT; time was not recorded.","WTIB-CH-INT","Webb Tract Island and Berm",13162,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:26","00:00",5.5,NA,NA,38.101095,121.581176,38.099945,121.581385,31511,351051,359851,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.0961483333333,-121.589935,38.0949983333333,-121.590144,2658,"Crangonyx",100,16,16,"FRP","2023-04-12",46.4332570922123,0.344580608855964,2023-04-12,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"411","MAC12-MINE-27APR2023",123,7941,"true","Kvichak","DMC;GU;GN","Miner Slough","04/27/2023","MINE-SPUR-S","1=0-33% clouds","0=Calm; glassy"," E"," 2=ebb",101,18.1,8.78,124,7.3,4.2,0.44,0.31,5.7," 1=absent",1," Inside",NA," false"," mac was out of water for 15 s completely (no correction needed). larval fish in mac","MINE-SPUR-S","Miner Slough",13316,"Trawl","MAC",""," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","12:37","12:48",10,NA,NA,38.245728,121.656248,38.248674,121.655065,31511,791333,807313,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.2407813333333,-121.665007,38.2437273333333,-121.663824,1391,"Crangonyx",100,1,1,"FRP","2023-04-27",84.3185736742673,0.0118597831583717,2023-04-27,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"412","MAC13-TOED-25APR2023",123,7807,"true","NorthRiver","MA;CB;GU;SS","Toe Drain","04/25/2023","TOED-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",54,21.7,7.2,736,8.6,10.5,0.31,2.07,15.1," 1=absent",2," Inside",NA," false"," ","TOED-S","Toe Drain",12874,"Trawl","MAC",""," "," 2= against flow"," Channel",5.2,NA,NA,NA,"","12:12","12:22",10,NA,NA,38.357585,121.641236,38.359617,121.64032,31511,735751,755639,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",3," "," 17.2 FEET MAC",38.357585,-121.641236,38.359617,-121.64032,1811,"Crangonyx",100,1,1,"FRP","2023-04-25",104.9391610284,0.00952933099712289,2023-04-25,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"413","MAC24-HORS-11APR2023",123,7830,"true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","2=33-66% clouds","3= wind 8-12 mph; large wavelets"," SW"," 2=ebb",51,15.2,10.8,168,7.8,12.1,0.34,0.87,11," 1=absent",1," Inside",NA," false"," ","HORS-M","Horseshoe Bend",12945,"Trawl","MAC",""," "," 2= against flow"," Channel",4.8,NA,NA,NA,"","12:19","12:30",10,NA,NA,38.088141,121.712963,38.088316,121.70711,31511,324834,347435,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," Data sheet has GPS 1 start as 38.087951; 121.713974; but Comments say Mac Start as 38.088141; 121.712963. Mac Start value entered as starting lat/long.",38.0831943333333,-121.721722,38.0833693333333,-121.715869,2741,"Crangonyx",100,1,1,"FRP","2023-04-11",119.254323129669,0.00838544024028937,2023-04-11,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"414","MAC11-DECK-21AUG2023",123,8153,"true","SeaArk","DH;SH;AM;GN","Decker Island","08/21/2023","DECK-TP","1=0-33% clouds","0=Calm; glassy"," S"," 2=ebb",111,23,5.59,188,7.1,4.9,0.15,0.46,6.7," 1=absent",2," Inside",NA," false"," ","DECK-TP","Decker Island",13585,"Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","08:41","00:00",NA,NA,NA,38.084399,121.723872,NA,NA,31506,621233,623721,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 6",2," "," 10 casts of 5m for 50m distance",38.084399,-121.723872,NA,NA,962,"Crangonyx",100,2,2,"FRP","2023-08-21",9.8174770424681,0.203718327157626,2023-08-21,2023,8,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"415","MAC24-HONK-15MAY2023",123,7958,"true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","05/15/2023","HONK-SPOON","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",41,17.8,9.51,151,7.8,17.1,0.23,0.84,7," 1=absent",2," Inside",NA," false"," ","HONK-SPOON","Honker-Spoonbill",13360,"Trawl","MAC",""," "," 2= against flow"," Channel",6.9,NA,NA,NA,"","15:28","15:38",10,NA,NA,38.058891,121.90582,38.058432,121.901027,31506,408232,432364,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 6",5," "," ",38.058891,-121.90582,38.058432,-121.901027,2731,"Crangonyx",100,1,1,"FRP","2023-05-15",127.332654562417,0.00785344500541936,2023-05-15,2023,5,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"416","MAC12-TOED-25APR2023",123,7806,"true","NorthRiver","MA;CB;GU;SS","Toe Drain","04/25/2023","TOED-S","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," N"," 2=ebb",48,21.5,7.17,732,8.5,10.4,0.31,1.91,15.5," 1=absent",2," Inside",NA," false"," ","TOED-S","Toe Drain",12871,"Trawl","MAC",""," "," 2= against flow"," Channel",5.4,NA,NA,NA,"","11:14","11:24",10,NA,NA,38.357054,121.641486,38.359228,121.640439,31511,716721,735675,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",6," "," 17.7 ft mac",38.357054,-121.641486,38.359228,-121.640439,1442,"Crangonyx",100,1,1,"FRP","2023-04-25",100.01090396884,0.00999890972199958,2023-04-25,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"417","MAC13-DECK-08NOV2023",123,8527,"true","SeaArk","DMC;DH;GN","Decker Island","11/08/2023","DECK-CH-INT","1=0-33% clouds","0=Calm; glassy"," N"," 2=ebb",78,15.3,8.65,191,7.1,9.6,0.16,0.38,6.2," 1=absent",2," Inside",NA," false"," ","DECK-CH-INT","Decker Island",14030,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,54,NA,"","15:34","00:00",NA,NA,NA,38.08491,121.723389,NA,NA,31507,114600,117611,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","5.Boogie board",5,5," "," ",5," "," 1 cast hit a patch of ludwig",38.08491,-121.723389,NA,NA,1585,"Crangonyx",100,9,9,"FRP","2023-11-08",10.6028752058656,0.848826363156775,2023-11-08,2023,11,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"418","MAC13-LOWE-09MAY2023",123,7873,"true","Mudsucker","DMC;DD;GN;AAC","Lower Yolo Ranch","05/09/2023","LOWE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",39,18.3,7.21,617,7.7,18.8,0.57,0.73,20.9," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-S","Lower Yolo Ranch",13094,"Trawl","MAC",""," "," 2= against flow"," Channel",2.9,NA,NA,NA,"","11:44","11:54",10,NA,NA,38.346021,121.656637,38.347988,121.656026,31511,7897,30350,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.3410743333333,-121.665396,38.3430413333333,-121.664785,1706,"Crangonyx",100,6,6,"FRP","2023-05-09",118.473400169482,0.0506442795717579,2023-05-09,2023,5,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"419","MAC12-LIBE-08MAY2023",123,7909,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",126,15.4,9.51,317,8.1,3.8,0.96,0.51,9.5," 1=absent",2," Inside",NA," false"," DC guest boat op. ","LIBE-UNK","Liberty Island",13191,"Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","09:55","10:05",10,NA,NA,38.28405,121.691107,38.289599,121.690537,31511,895127,917348,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," redoing mac; cod end full with veg.",38.28405,-121.691107,38.289599,-121.690537,1328,"Crangonyx",100,1,1,"FRP","2023-05-08",117.249250664324,0.00852883915533864,2023-05-08,2023,5,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"420","MAC12-DECK-08NOV2023",123,8526,"true","SeaArk","DMC;DH;GN","Decker Island","11/08/2023","DECK-CH-INT","1=0-33% clouds","0=Calm; glassy"," N"," 2=ebb",97,15.4,9.21,191,7.3,7.3,0.16,0.37,6.1," 1=absent",2," Inside",NA," false"," ","DECK-CH-INT","Decker Island",14027,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,54,NA,"","14:50","",NA,NA,NA,38.084856,121.723405,NA,NA,31507,111544,114580,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",5,5," "," ",5," "," ",38.084856,-121.723405,NA,NA,1251,"Crangonyx",100,2,2,"FRP","2023-11-08",10.6028752058656,0.188628080701506,2023-11-08,2023,11,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"421","MAC22-WTIB-21AUG2023",123,8150,"true","Mudsucker","AC;DMC;ED","Webb Tract Island and Berms","08/21/2023","WTIB-CH-N","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",154,24.2,7.78,159,7.5,3,0.21,0.31,7.4," 4=high",1," Inside",NA," false"," ","WTIB-CH-N","Webb Tract Island and Berm",13579,"Trawl","MAC",""," "," 2= against flow"," Channel edge",4.2,NA,NA,NA,"","09:58","10:08",10,NA,NA,38.097989,121.593513,38.096709,121.589491,31511,398469,415860,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," microcystis; filamentous algae; and 1 blade of SAV in MAC",38.097989,-121.593513,38.096709,-121.589491,2507,"Crangonyx",100,4,4,"FRP","2023-08-21",91.7637243284845,0.0435902098489518,2023-08-21,2023,8,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"422","MAC11-STAI-24APR2023",123,7880,"true","Other","DMC;DNC;AM","Stairsteps-Liberty Cut","04/24/2023","STAI-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",81,18.8,7.48,684,8.1,5.4,0.18,1.16,17.2," 1=absent",2," Inside",NA," false"," No point samples; boat CDFW levees North River; guest Brianne O.","STAI-S","Stairsteps-Liberty Cut",13117,"Trawl","MAC",""," "," 2= against flow"," Channel",5,NA,NA,NA,"","11:42","11:52",10,NA,NA,38.321694,121.691089,38.321766,121.687598,31511,620130,639403,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," ",38.321694,-121.691089,38.321766,-121.687598,1093,"Crangonyx",100,1,1,"FRP","2023-04-24",101.694109538433,0.00983341124219271,2023-04-24,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"423","MAC14-DECK-21AUG2023",123,8162,"true","SeaArk","DH;SH;AM;GN","Decker Island","08/21/2023","DECK-TP","2=33-66% clouds","0=Calm; glassy"," S"," 2=ebb",85,22.7,4.23,220,6.8,7.9,0.19,0.5,11.6," 1=absent",2," Inside",NA," false"," ","DECK-TP","Decker Island",13603,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","10:41","00:00",NA,NA,NA,38.084426,121.723854,NA,NA,31506,628950,632538,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 6",2," "," 10 casts at 5m each for 50m total",38.084426,-121.723854,NA,NA,1974,"Crangonyx",100,1,1,"FRP","2023-08-21",9.8174770424681,0.101859163578813,2023-08-21,2023,8,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"424","MAC14-DECK-11APR2023",123,7916,"true","SeaArk","GU;SH;GN","Decker Island","04/11/2023","DECK-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," "," 2=ebb",67,15.7,8.37,170,6.9,13.9,0.14,0.44,11.5," 1=absent",2," Inside",NA," false"," zoop and nt not complete due to time and tide being too low. zoop hitting bottom","DECK-CH-INT","Decker Island",13222,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,50,NA,"","13:50","00:00",NA,NA,NA,38.084395,121.72392,NA,NA,31506,77543,81976,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 5",2," "," ",38.084395,-121.72392,NA,NA,1953,"Crangonyx",100,4,4,"FRP","2023-04-11",9.8174770424681,0.407436654315252,2023-04-11,2023,4,"110","","","","Crangonyx","Invertebrate","","Crangonyx","Crangonycitidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Crangonyx",""
"425","MAC21-FLYW-27APR2023",125,7879,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-W","1=0-33% clouds","0=Calm; glassy"," NW"," 1=high slack",53,21.9,6.79,761,9.4,11.2,0.31,1.82,16.4," 1=absent",2," Inside",NA," false"," ","FLYW-CH-W","Yolo Flyway Farms",13112,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","11:23","11:28",5,NA,NA,38.360976,121.643051,38.360859,121.645489,31506,292593,293669,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," not enough distance for 10 min mac trawl. 1 large crayfish removed from mac trawl. ",38.360976,-121.643051,38.360859,-121.645489,2277,"Crayfish",100,1,1,"FRP","2023-04-27",5.6775209808205,0.17613321084645,2023-04-27,2023,4,"171","CRAYFI","RSC","","Crayfish","Fish","","Pacifastacus","Astacidae","Decapoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crayfish",""
"426","MAC12-BLAC-30MAR2023",133,7549,"true","Mudsucker","CB;AC;DMC;GP","Blacklock","03/30/2023","BLAC-CH-2","1=0-33% clouds","0=Calm; glassy"," W"," 2=ebb",28,11.1,9,903,7.4,29.7,0.29,0.92,22.5," 1=absent",2," Inside",NA," false"," ","BLAC-CH-2","Blacklock Marsh",12588,"Trawl","MAC",""," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","11:22","11:31",9,NA,NA,38.184006,121.898316,38.182329,121.901495,31511,103227,116296,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," No larval fish in MAC",38.1790593333333,-121.907075,38.1773823333333,-121.910254,1197,"Cumaceans",100,7,7,"FRP","2023-03-30",68.958663288423,0.101510088307863,2023-03-30,2023,3,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans",""
"427","MAC24-BROW-13NOV2023",133,8535,"true","Chinook","AC;ED;SH;MO","Browns Island","11/13/2023","BROW-CH-MAIN","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",69,16.3,8.93,7588,7.6,13.5,0.17,0.33,7.7," 1=absent",1," Inside",NA," false"," ","BROW-CH-MAIN","Browns Island",14042,"Trawl","MAC",""," "," 2= against flow"," Channel",4.1,NA,NA,NA,"","15:58","16:05",7,NA,NA,38.039931,121.870167,38.038593,121.868002,31507,186017,198305,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," ",5," "," cut short because of detritus. ",38.039931,-121.870167,38.038593,-121.868002,2694,"Cumaceans",25,6,24,"FRP","2023-11-13",64.8377117214891,0.370154950919492,2023-11-13,2023,11,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans",""
"428","MAC11-RUSH-12APR2023",133,7831,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",14,15.6,7.42,2212,7.5,37.7,0.66,3.02,39.5," 1=absent",2," Inside",NA," false"," ","RUSH-N","Rush Ranch",12950,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","08:56","09:01",5.5,NA,NA,38.204612,122.028323,38.204941,122.026411,31506,81950,91469,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," Tows stopped at 5 min because channel becomes too shallow. MAC started 30s before NT/Zoop. so starting GPS for MAC is a bit off",38.204612,-122.028323,38.204941,-122.026411,1072,"Cumaceans",100,22,22,"FRP","2023-04-12",50.2270652569055,0.438010859035315,2023-04-12,2023,4,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans",""
"429","MAC13-RUSH-12APR2023",133,7835,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",19,16.4,7.77,2067,7.7,46.2,0.5,2.13,36.2," 1=absent",2," Inside",NA," false"," ","RUSH-S","Rush Ranch",12968,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","12:18","12:23",5,NA,NA,38.195031,122.032376,38.195701,122.02955,31506,130114,140750,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," Larval fish in MAC. ",38.195031,-122.032376,38.195701,-122.02955,1767,"Cumaceans",100,49,49,"FRP","2023-04-12",56.1209230037238,0.873114649179036,2023-04-12,2023,4,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans",""
"430","MAC14-BRAD-29MAR2023",133,7544,"true","Mudsucker","DMC;AM;GN;GP","Bradmoor Island","03/29/2023","BRAD-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",24,11.5,8.83,1195,7.3,40.9,0.87,1.88,34.4," 1=absent",1," Inside",NA," false"," No point samples","BRAD-N","Bradmoor Island",12576,"Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","13:08","13:18",10,NA,NA,38.203094,121.910194,38.200451,121.915134,31511,61230,87756,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.1981473333333,-121.918953,38.1955043333333,-121.923893,1930,"Cumaceans",100,269,269,"FRP","2023-03-29",139.964611094093,1.9219143889105,2023-03-29,2023,3,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans",""
"431","MAC14-TULE-14NOV2023",133,8629,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",59,15.6,10.03,14692,8,15.7,0.42,1.54,8.8," 1=absent",1," Inside",NA," false"," boat did not move much due to how fast current is    ","TULE-CH-LG-NW","Tule Red",14168,"Trawl","MAC",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","16:08","16:18",10,NA,NA,38.134055,121.994244,38.133956,121.995321,31506,54663,70077,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," ",5," "," ",38.134055,-121.994244,38.133956,-121.995321,2133,"Cumaceans",100,110,110,"FRP","2023-11-14",81.3320710022,1.35248000751173,2023-11-14,2023,11,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans",""
