"","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season"
"170",7835,12968,"MAC13-RUSH-12APR2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","12:18","12:23",5,NA,NA,38.195031,122.032376,38.195701,122.02955,31506,130114,140750,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," Larval fish in MAC. ",NA,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",19,16.4,7.77,2067,7.7,46.2,0.5,2.13,36.2," 1=absent",2," Inside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 12:18","Spring"
"171",7835,12970,"ZOOP14-RUSH-12APR2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","12:18","12:23",5,NA,NA,38.195031,122.032376,38.195701,122.02955,31508,50857,58656,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",2," "," ",NA,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",19,16.4,7.77,2067,7.7,46.2,0.5,2.13,36.2," 1=absent",2," Inside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 12:18","Spring"
"172",7835,12971,"NT14-RUSH-12APR2023","true","Trawl","NT",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","12:18","12:23",5,NA,NA,38.195031,122.032376,38.195701,122.02955,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," ",NA,"true","Chinook","CB;DNC;SH;GN","Rush Ranch","04/12/2023","RUSH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",19,16.4,7.77,2067,7.7,46.2,0.5,2.13,36.2," 1=absent",2," Inside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 12:18","Spring"
"173",7837,12972,"EAV11-POTR-30MAR2023","true","MI","EAV",""," "," "," Channel edge",0.5,NA,NA,NA,"","11:40","",NA,NA,0.3,38.211933,121.920452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","","",NA," "," ",NA," "," 25 Stems sampled",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12.7,7.54,2031,7,39.7,0.84,2.34,44.5," 1=absent",1," Inside",NA," false"," Samples taken at levee edge of Potrero",2023-03-30,2023,3,"2023-03-30 11:40","Spring"
"174",7837,12969,"MAC11-POTR-30MAR2023","true","Trawl","MAC",""," "," 3= unknown"," Pond",1.2,NA,51,NA,"","12:18","00:00",NA,NA,NA,38.212242,121.921084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","3.Cast and retrieve","11",11," "," Garmin 5",3," "," MAC sample is cast and return. MAC done at dock.",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12.7,7.54,2031,7,39.7,0.84,2.34,44.5," 1=absent",1," Inside",NA," false"," Samples taken at levee edge of Potrero",2023-03-30,2023,3,"2023-03-30 12:18","Spring"
"175",7837,12967,"NT11-POTR-30MAR2023","true","Trawl","NT",""," "," 3= unknown"," Pond",1.5,NA,25,NA,"","12:18","",NA,NA,NA,38.21204,121.920468,38.211907,121.920355,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","2.Hand Tow","3",NA," "," Garmin 5",3," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12.7,7.54,2031,7,39.7,0.84,2.34,44.5," 1=absent",1," Inside",NA," false"," Samples taken at levee edge of Potrero",2023-03-30,2023,3,"2023-03-30 12:18","Spring"
"176",7837,12973,"PVC11-POTR-30MAR2023","true","MI","PVC",""," "," "," Channel edge",0.5,NA,NA,NA,"","11:40","",NA,NA,0.5,38.211933,121.920452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",60,0,0,0,0,40,NA,NA," false"," false"," ","","",NA," "," ",NA," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12.7,7.54,2031,7,39.7,0.84,2.34,44.5," 1=absent",1," Inside",NA," false"," Samples taken at levee edge of Potrero",2023-03-30,2023,3,"2023-03-30 11:40","Spring"
"177",7837,12966,"ZOOP11-POTR-30MAR2023","true","Trawl","ZOOP",""," "," 3= unknown"," Pond",1.5,NA,25,NA,"","12:18","",NA,NA,NA,38.21204,121.920468,38.211907,121.920355,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","2.Hand Tow","4",9," "," Garmin 5",3," "," Zooplankton flowmeter was not spinning",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12.7,7.54,2031,7,39.7,0.84,2.34,44.5," 1=absent",1," Inside",NA," false"," Samples taken at levee edge of Potrero",2023-03-30,2023,3,"2023-03-30 12:18","Spring"
"178",7839,12974,"EAV12-POTR-30MAR2023","true","MI","EAV",""," "," "," Channel edge",0.7,NA,NA,NA,"","13:21","",NA,NA,0.4,38.212115,121.919877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," Stem count= 40",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",29,12.2,4.84,2012,6.7,43.8,0.8,2.69,45.1," 1=absent",1," Inside",NA," false"," ",2023-03-30,2023,3,"2023-03-30 13:21","Spring"
"179",7839,12979,"ZOOP12-POTR-30MAR2023","true","Trawl","ZOOP",""," "," 3= unknown"," Pond",1,NA,25,NA,"","13:25","13:28",NA,NA,NA,38.212115,121.919877,38.211966,121.920012,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","2.Hand Tow","4",9," "," Garmin 5",2," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",29,12.2,4.84,2012,6.7,43.8,0.8,2.69,45.1," 1=absent",1," Inside",NA," false"," ",2023-03-30,2023,3,"2023-03-30 13:25","Spring"
"180",7839,12976,"MAC12-POTR-30MAR2023","true","Trawl","MAC",""," "," 3= unknown"," Pond",1,NA,50,NA,"","","",NA,NA,NA,38.212115,121.919877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","3.Cast and retrieve","11",11," "," Garmin 5",2," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",29,12.2,4.84,2012,6.7,43.8,0.8,2.69,45.1," 1=absent",1," Inside",NA," false"," ",2023-03-30,2023,3,"2023-03-30 ","Spring"
"181",7839,12975,"PVC12-POTR-30MAR2023","true","MI","PVC",""," "," "," Channel edge",0.4,NA,NA,NA,"","13:21","",NA,NA,0.4,38.212115,121.919877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",70,10,0,0,0,20,NA,NA," false"," false"," ","","",NA," "," ",NA," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",29,12.2,4.84,2012,6.7,43.8,0.8,2.69,45.1," 1=absent",1," Inside",NA," false"," ",2023-03-30,2023,3,"2023-03-30 13:21","Spring"
"182",7839,12981,"NT12-POTR-30MAR2023","true","Trawl","NT",""," "," 3= unknown"," Pond",1,NA,25,NA,"","13:25","13:28",NA,NA,NA,38.212115,121.919877,38.211966,121.920012,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","2.Hand Tow","3",NA," "," Garmin 5",2," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",29,12.2,4.84,2012,6.7,43.8,0.8,2.69,45.1," 1=absent",1," Inside",NA," false"," ",2023-03-30,2023,3,"2023-03-30 13:25","Spring"
"183",7840,12982,"EAV11-WING-13APR2023","true","MI","EAV",""," "," "," Channel",0.9,NA,NA,NA,"","08:38","",NA,NA,0.4,38.217781,122.041952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~ 20 stems sampled",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",34,14.8,7.39,2008,7.7,26.5,0.67,2.3,51.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 08:38","Spring"
"184",7840,12977,"MAC11-WING-13APR2023","true","Trawl","MAC",""," "," 3= unknown"," Channel",0.9,NA,NA,NA,"","08:17","08:27",10,NA,NA,38.220168,122.038364,38.216124,122.041196,31506,145574,164182,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," ",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",34,14.8,7.39,2008,7.7,26.5,0.67,2.3,51.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 08:17","Spring"
"185",7840,12980,"NT11-WING-13APR2023","true","Trawl","NT",""," "," 3= unknown"," Channel",0.9,NA,NA,NA,"","08:17","08:22",5,NA,NA,38.220168,122.038364,38.218296,122.039805,31513,44144,53770,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," NT/Zoop done sequentially (each has own GPS/flowmeter). Zoop started 1:30 min after NT so end GPS point is after MAC 08:29 38.215076; 122.040950 (no start GPS)",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",34,14.8,7.39,2008,7.7,26.5,0.67,2.3,51.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 08:17","Spring"
"186",7840,12978,"ZOOP11-WING-13APR2023","true","Trawl","ZOOP",""," "," 3= unknown"," Channel",0.9,NA,NA,NA,"","08:24","08:29",5,NA,NA,NA,NA,38.215076,122.04095,31508,58671,66310,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",2," "," NT/Zoop done sequentially (each has own GPS/flowmeter). Zoop started 1:30 min after NT so end GPS point is after MAC 08:29 38.215076; 122.040950 (no start GPS)",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",34,14.8,7.39,2008,7.7,26.5,0.67,2.3,51.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 08:24","Spring"
"187",7840,12983,"PPG11-WING-13APR2023","true","MI","PPG",""," "," "," Channel",1,NA,NA,NA,"","08:38","",NA,NA,1,38.217781,122.041952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",65,0,0,0,0,35,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," ",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",34,14.8,7.39,2008,7.7,26.5,0.67,2.3,51.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 08:38","Spring"
"188",7841,13001,"EAV12-WING-13APR2023","true","MI","EAV",""," "," "," Pond",0.6,NA,NA,NA,"","09:34","",NA,NA,0.3,38.222449,122.035741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," 30 stems sampled",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",36,14.5,7.57,2024,7.7,26.4,0.76,2.7,50.3," 1=absent",1," Inside",NA," false"," point samples only",2023-04-13,2023,4,"2023-04-13 09:34","Spring"
"189",7841,13002,"PPG12-WING-13APR2023","true","MI","PPG",""," "," "," Pond",0.6,NA,NA,NA,"","09:34","",NA,NA,0.6,38.222449,122.035741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",80,0,0,0,0,20,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," ",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",36,14.5,7.57,2024,7.7,26.4,0.76,2.7,50.3," 1=absent",1," Inside",NA," false"," point samples only",2023-04-13,2023,4,"2023-04-13 09:34","Spring"
"190",7843,13007,"NT13-POTR-30MAR2023","true","Trawl","NT",""," "," 3= unknown"," Pond",2,NA,20,NA,"","14:36","",NA,NA,NA,38.211841,121.920202,38.211886,121.920052,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","2.Hand Tow","3",NA," "," Garmin 5",2," "," Both NT and Zoop are hand tows while wading",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12,6.18,2010,6.8,48,0.79,2.68,42.5," 1=absent",1," Inside",1," false"," MAC was done by other crew (cast/retrieve)",2023-03-30,2023,3,"2023-03-30 14:36","Spring"
"191",7843,13006,"ZOOP13-POTR-30MAR2023","true","Trawl","ZOOP",""," "," 3= unknown"," Pond",2,NA,25,NA,"","14:36","00:00",NA,NA,NA,38.211841,121.920202,38.211915,121.920052,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","2.Hand Tow","4",9," "," Garmin 5",2," "," Both NT and Zoop are hand tows while wading",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12,6.18,2010,6.8,48,0.79,2.68,42.5," 1=absent",1," Inside",1," false"," MAC was done by other crew (cast/retrieve)",2023-03-30,2023,3,"2023-03-30 14:36","Spring"
"192",7843,13005,"PVC13-POTR-30MAR2023","true","MI","PVC",""," "," "," Channel edge",0.3,NA,NA,NA,"","14:18","",NA,NA,0.3,38.211841,121.920202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",80,0,0,0,0,20,NA,NA," false"," false"," ","","",NA," "," ",NA," "," ",NA,"true","Airboat","MA;SH;AM;GN","Potrero Marsh","03/30/2023","POTR-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",25,12,6.18,2010,6.8,48,0.79,2.68,42.5," 1=absent",1," Inside",1," false"," MAC was done by other crew (cast/retrieve)",2023-03-30,2023,3,"2023-03-30 14:18","Spring"
"193",7844,13011,"EAV13-WING-13APR2023","true","MI","EAV",""," "," "," Channel edge",0.7,NA,NA,NA,"","10:43","",NA,NA,0.3,38.224439,122.037731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," EAV: 30 stems",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-BROOD","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",27,15.5,7.23,2019,7.6,26.6,0.53,2.01,49.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 10:43","Spring"
"194",7844,13009,"ZOOP12-WING-13APR2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","10:15","10:20",5,NA,NA,38.225185,122.042575,38.225221,122.040458,31508,66327,71540,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",2," "," did NT and Zoop first; did simultaneously so same GPS",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-BROOD","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",27,15.5,7.23,2019,7.6,26.6,0.53,2.01,49.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 10:15","Spring"
"195",7844,13008,"MAC12-WING-13APR2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","10:31","10:39",8,NA,NA,38.225212,122.042639,38.224439,122.037731,31506,164227,183485,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," did NT and Zoop first; did simultaneously so same GPS; then came back around and did MAC. MAC ended early due to shallow water. MAC: start 38.225212; 122.042639 end 38.224439; 122.037731",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-BROOD","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",27,15.5,7.23,2019,7.6,26.6,0.53,2.01,49.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 10:31","Spring"
"196",7844,13012,"PPG13-WING-13APR2023","true","MI","PPG",""," "," "," Channel",0.7,NA,NA,NA,"","10:43","",NA,NA,0.7,38.224439,122.037731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",0,0,0,0,0,100,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," ",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-BROOD","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",27,15.5,7.23,2019,7.6,26.6,0.53,2.01,49.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 10:43","Spring"
"197",7844,13010,"NT12-WING-13APR2023","true","Trawl","NT",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","10:15","10:20",5,NA,NA,38.225185,122.042575,38.225221,122.040458,31513,53832,62574,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," did NT and Zoop first; did simultaneously so same GPS",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-BROOD","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",27,15.5,7.23,2019,7.6,26.6,0.53,2.01,49.2," 1=absent",1," Inside",NA," false"," ",2023-04-13,2023,4,"2023-04-13 10:15","Spring"
"198",7845,13016,"PPG11-RYER-18APR2023","true","MI","PPG",""," "," "," Channel edge",1.2,NA,NA,NA,"","11:41","",NA,NA,1.2,38.086107,122.008911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",95,NA,NA,NA,NA,5,NA,NA," false"," false"," ","","",NA," "," ",NA," "," ",NA,"true","Chinook","BA;CB;SH;GN","Ryer Island","04/18/2023","RYER-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",36,14.6,9.91,189,7.8,29,0.85,0.59,9.7," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 11:41","Spring"
"199",7845,13013,"EAV11-RYER-18APR2023","true","MI","EAV",""," "," "," Channel edge",0.4,NA,NA,NA,"","11:41","",NA,NA,0.3,38.086107,122.008911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","","",NA," "," ",NA," "," 45 individuals sampled; point samples only. ",NA,"true","Chinook","BA;CB;SH;GN","Ryer Island","04/18/2023","RYER-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",36,14.6,9.91,189,7.8,29,0.85,0.59,9.7," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 11:41","Spring"
"200",7846,13018,"PPG12-RYER-18APR2023","true","MI","PPG",""," "," "," Channel edge",1.4,NA,NA,NA,"","12:15","",NA,NA,1.4,38.082101,122.013582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",99,NA,NA,NA,NA,1,NA,NA," false"," false"," ","","",NA," "," ",NA," "," ",NA,"true","Chinook","BA;CB;SH;GN","Ryer Island","04/18/2023","RYER-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",37,14.6,9.95,219,7.8,18.9,0.81,0.65,10.3," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 12:15","Spring"
"201",7846,13017,"EAV12-RYER-18APR2023","true","MI","EAV",""," "," "," Channel edge",0.5,NA,NA,NA,"","12:15","",NA,NA,0.3,38.082101,122.013582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","","",NA," "," ",NA," "," EAV too shallow to do 1/2 depth; 40 stems counted; point samples only.",NA,"true","Chinook","BA;CB;SH;GN","Ryer Island","04/18/2023","RYER-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",37,14.6,9.95,219,7.8,18.9,0.81,0.65,10.3," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 12:15","Spring"
"202",7847,13020,"PPG14-WING-13APR2023","true","MI","PPG",""," "," "," Channel edge",0.6,NA,NA,NA,"","11:35","",NA,NA,0.6,38.21622,122.035405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",70,0,0,0,0,30,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," ",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",30,13.8,7.84,1993,7.7,28,0.52,1.92,47.4," 1=absent",1," Inside",NA," false"," point samples only",2023-04-13,2023,4,"2023-04-13 11:35","Spring"
"203",7847,13019,"EAV14-WING-13APR2023","true","MI","EAV",""," "," "," Channel edge",0.4,NA,NA,NA,"","11:35","",NA,NA,0.3,38.21622,122.035405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," EAV: 25 stems; shallower than half due to falling water level",NA,"true","SeaArk","DMC;SH;GN","Wings Landing","04/13/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",30,13.8,7.84,1993,7.7,28,0.52,1.92,47.4," 1=absent",1," Inside",NA," false"," point samples only",2023-04-13,2023,4,"2023-04-13 11:35","Spring"
"204",7848,13036,"ZOOP11-RYER-18APR2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3.5,NA,NA,NA,"","14:15","14:20",5,NA,NA,38.075804,122.014642,38.077442,122.013687,31512,192725,200999,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 5",2," "," ",NA,"true","Chinook","CB;GU;SH;GN","Ryer Island","04/18/2023","RYER-S","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",40,15.2,10.16,193,7.8,16.8,0.85,0.7,10," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 14:15","Spring"
"205",7848,13037,"NT11-RYER-18APR2023","true","Trawl","NT",""," "," 2= against flow"," Channel",3.5,NA,NA,NA,"","14:15","14:20",5,NA,NA,38.075804,122.014642,38.077442,122.013687,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","3",NA," "," Garmin 5",2," "," ",NA,"true","Chinook","CB;GU;SH;GN","Ryer Island","04/18/2023","RYER-S","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",40,15.2,10.16,193,7.8,16.8,0.85,0.7,10," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 14:15","Spring"
"206",7848,13035,"MAC11-RYER-18APR2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",3,NA,NA,NA,"","14:15","14:25",10,NA,NA,38.075804,122.014642,38.079084,122.014933,31506,210476,231924,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 5",2," "," ",NA,"true","Chinook","CB;GU;SH;GN","Ryer Island","04/18/2023","RYER-S","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",40,15.2,10.16,193,7.8,16.8,0.85,0.7,10," 1=absent",1," Inside",NA," false"," ",2023-04-18,2023,4,"2023-04-18 14:15","Spring"
