"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishCatchNotes","EntryOrder"
"1606",13812,"Mississippi Silverside",52,293,323,"",30886
"1607",13462,"Mississippi Silverside",95,20,50,"",29840
"1608",13806,"Mississippi Silverside",80,1,31,"",30759
"1609",13478,"Mississippi Silverside",55,0,28,"",29980
"1610",13973,"Mississippi Silverside",94,33,63,"",31926
"1611",13973,"Mississippi Silverside",69,33,63,"",31921
"1612",13816,"Mississippi Silverside",74,0,5,"",30989
"1613",13993,"Mississippi Silverside",68,0,11,"",32279
"1614",13902,"Mississippi Silverside",78,0,7,"",31351
"1615",13974,"Mississippi Silverside",75,590,620,"",31953
"1616",13433,"Mississippi Silverside",76,7,37,"",29428
"1617",13795,"Mississippi Silverside",50,11,41,"",30634
"1618",13812,"Mississippi Silverside",73,293,323,"",30881
"1619",13433,"Mississippi Silverside",70,7,37,"",29427
"1620",13812,"Mississippi Silverside",63,293,323,"",30899
"1621",13994,"Mississippi Silverside",68,8,38,"",32307
"1622",13994,"Mississippi Silverside",76,8,38,"",32289
"1623",13433,"Mississippi Silverside",65,7,37,"",29442
"1624",13433,"Mississippi Silverside",65,7,37,"",29432
"1625",13975,"Mississippi Silverside",80,197,227,"",32036
"1626",13433,"Mississippi Silverside",70,7,37,"",29430
"1627",13433,"Mississippi Silverside",69,7,37,"",29418
"1628",13433,"Mississippi Silverside",69,7,37,"",29417
"1629",13812,"Mississippi Silverside",68,293,323,"",30880
"1630",13841,"Mississippi Silverside",26,165,195,"",31137
"1631",13433,"Mississippi Silverside",85,7,37,"",29415
"1632",13433,"Mississippi Silverside",64,7,37,"",29413
"1633",13976,"Mississippi Silverside",44,22,52,"",32089
"1634",13433,"Mississippi Silverside",65,7,37,"",29421
"1635",13433,"Mississippi Silverside",83,7,37,"",29424
"1636",13433,"Mississippi Silverside",69,7,37,"",29416
"1637",13433,"Mississippi Silverside",82,7,37,"",29420
"1638",13433,"Mississippi Silverside",89,7,37,"",29435
"1639",13929,"Mississippi Silverside",60,58,88,"",31622
"1640",13929,"Mississippi Silverside",54,58,88,"",31612
"1641",13818,"Mississippi Silverside",73,8,38,"",31016
"1642",13433,"Mississippi Silverside",68,7,37,"",29438
"1643",13433,"Mississippi Silverside",59,7,37,"",29422
"1644",13433,"Mississippi Silverside",68,7,37,"",29433
"1645",13929,"Mississippi Silverside",86,58,88,"",31601
"1646",13976,"Mississippi Silverside",73,22,52,"",32070
"1647",13433,"Mississippi Silverside",70,7,37,"",29436
"1648",13434,"Mississippi Silverside",60,0,13,"",29452
"1649",13994,"Mississippi Silverside",63,8,38,"",32309
"1650",13974,"Mississippi Silverside",67,590,620,"",31947
"1651",13974,"Mississippi Silverside",77,590,620,"",31948
"1652",13996,"Mississippi Silverside",64,0,5,"",32321
"1653",13964,"Mississippi Silverside",38,29,59,"",31857
"1654",13434,"Mississippi Silverside",65,0,13,"",29446
"1655",13974,"Mississippi Silverside",54,590,620,"",31940
"1656",13929,"Mississippi Silverside",63,58,88,"",31605
"1657",13484,"Mississippi Silverside",75,0,6,"",30171
"1658",13929,"Mississippi Silverside",59,58,88,"",31609
"1659",13929,"Mississippi Silverside",60,58,88,"",31607
"1660",13818,"Mississippi Silverside",86,8,38,"",31034
"1661",13449,"Mississippi Silverside",51,505,535,"",29624
"1662",13977,"Mississippi Silverside",46,33,63,"",32116
"1663",13459,"Mississippi Silverside",51,0,12,"",29791
"1664",13434,"Mississippi Silverside",65,0,13,"",29448
"1665",13459,"Mississippi Silverside",70,0,12,"",29792
"1666",13964,"Mississippi Silverside",50,29,59,"",31870
"1667",13977,"Mississippi Silverside",61,33,63,"",32108
"1668",13974,"Mississippi Silverside",63,590,620,"",31944
"1669",13813,"Mississippi Silverside",40,0,21,"",30927
"1670",13977,"Mississippi Silverside",43,33,63,"",32122
"1671",13974,"Mississippi Silverside",64,590,620,"",31959
"1672",13467,"Mississippi Silverside",80,0,2,"",29925
"1673",14002,"Mississippi Silverside",84,0,10,"",32342
"1674",13449,"Mississippi Silverside",38,505,535,"",29611
"1675",13813,"Mississippi Silverside",58,0,21,"",30924
"1676",13804,"Mississippi Silverside",73,47,77,"",30682
"1677",13459,"Mississippi Silverside",59,0,12,"",29789
"1678",14002,"Mississippi Silverside",68,0,10,"",32338
"1679",13813,"Mississippi Silverside",35,0,21,"",30936
"1680",13813,"Mississippi Silverside",32,0,21,"",30934
"1681",13974,"Mississippi Silverside",50,590,620,"",31943
"1682",14003,"Mississippi Silverside",106,0,27,"",32346
"1683",13813,"Mississippi Silverside",29,0,21,"",30923
"1684",13484,"Mississippi Silverside",56,0,6,"",30170
"1685",13813,"Mississippi Silverside",49,0,21,"",30922
"1686",13805,"Mississippi Silverside",63,57,87,"",30726
"1687",13819,"Mississippi Silverside",51,18,48,"",31066
"1688",13813,"Mississippi Silverside",38,0,21,"",30938
"1689",13937,"Mississippi Silverside",77,71,101,"",31671
"1690",13937,"Mississippi Silverside",69,71,101,"",31650
"1691",13937,"Mississippi Silverside",74,71,101,"",31657
"1692",13937,"Mississippi Silverside",66,71,101,"",31652
"1693",13937,"Mississippi Silverside",54,71,101,"",31664
"1694",13937,"Mississippi Silverside",63,71,101,"",31655
"1695",13975,"Mississippi Silverside",64,197,227,"",32031
"1696",13937,"Mississippi Silverside",58,71,101,"",31662
"1697",13975,"Mississippi Silverside",60,197,227,"",32010
"1698",13937,"Mississippi Silverside",80,71,101,"",31672
"1699",13787,"Mississippi Silverside",35,0,1,"",30603
"1700",13937,"Mississippi Silverside",58,71,101,"",31677
"1701",13937,"Mississippi Silverside",70,71,101,"",31675
"1702",13937,"Mississippi Silverside",68,71,101,"",31670
"1703",13937,"Mississippi Silverside",67,71,101,"",31667
"1704",13937,"Mississippi Silverside",80,71,101,"",31653
"1705",13811,"Mississippi Silverside",48,199,229,"",30808
"1706",13979,"Mississippi Silverside",43,435,465,"",32155
"1707",13937,"Mississippi Silverside",75,71,101,"",31658
"1708",13805,"Mississippi Silverside",65,57,87,"",30722
"1709",13975,"Mississippi Silverside",72,197,227,"",32029
"1710",13462,"Mississippi Silverside",62,20,50,"",29856
"1711",13912,"Mississippi Silverside",58,35,65,"",31444
"1712",13975,"Mississippi Silverside",60,197,227,"",32028
"1713",13820,"Mississippi Silverside",52,108,138,"",31100
"1714",13805,"Mississippi Silverside",50,57,87,"",30734
"1715",13975,"Mississippi Silverside",82,197,227,"",32019
"1716",13979,"Mississippi Silverside",45,435,465,"",32169
"1717",13975,"Mississippi Silverside",70,197,227,"",32027
"1718",13820,"Mississippi Silverside",61,108,138,"",31088
"1719",13912,"Mississippi Silverside",59,35,65,"",31440
"1720",13979,"Mississippi Silverside",86,435,465,"",32150
"1721",13979,"Mississippi Silverside",53,435,465,"",32147
"1722",13810,"Mississippi Silverside",46,128,158,"",30778
"1723",13806,"Mississippi Silverside",82,1,31,"",30738
"1724",13979,"Mississippi Silverside",51,435,465,"",32148
"1725",13975,"Mississippi Silverside",66,197,227,"",32015
"1726",13462,"Mississippi Silverside",58,20,50,"",29860
"1727",13478,"Mississippi Silverside",61,0,28,"",29984
"1728",13820,"Mississippi Silverside",48,108,138,"",31108
"1729",13818,"Mississippi Silverside",85,8,38,"",31030
"1730",13979,"Mississippi Silverside",41,435,465,"",32164
"1731",13975,"Mississippi Silverside",66,197,227,"",32013
"1732",13462,"Mississippi Silverside",61,20,50,"",29862
"1733",13806,"Mississippi Silverside",65,1,31,"",30740
"1734",13975,"Mississippi Silverside",62,197,227,"",32021
"1735",13806,"Mississippi Silverside",70,1,31,"",30752
"1736",13806,"Mississippi Silverside",97,1,31,"",30737
"1737",13462,"Mississippi Silverside",86,20,50,"",29836
"1738",13449,"Mississippi Silverside",42,505,535,"",29618
"1739",13806,"Mississippi Silverside",58,1,31,"",30755
"1740",13841,"Mississippi Silverside",40,165,195,"",31121
"1741",13841,"Mississippi Silverside",38,165,195,"",31148
"1742",13975,"Mississippi Silverside",53,197,227,"",32037
"1743",13817,"Mississippi Silverside",73,0,3,"",30995
"1744",13817,"Mississippi Silverside",84,0,3,"",30993
"1745",13975,"Mississippi Silverside",74,197,227,"",32033
"1746",13841,"Mississippi Silverside",31,165,195,"",31147
"1747",13982,"Mississippi Silverside",60,0,23,"",32191
"1748",13975,"Mississippi Silverside",65,197,227,"",32017
"1749",13810,"Mississippi Silverside",42,128,158,"",30784
"1750",13976,"Mississippi Silverside",61,22,52,"",32075
"1751",13994,"Mississippi Silverside",79,8,38,"",32297
"1752",13982,"Mississippi Silverside",51,0,23,"",32192
"1753",13812,"Mississippi Silverside",70,293,323,"",30877
"1754",13841,"Mississippi Silverside",24,165,195,"",31136
"1755",13982,"Mississippi Silverside",44,0,23,"",32203
"1756",13841,"Mississippi Silverside",46,165,195,"",31128
"1757",13982,"Mississippi Silverside",44,0,23,"",32197
"1758",13976,"Mississippi Silverside",47,22,52,"",32093
"1759",13976,"Mississippi Silverside",47,22,52,"",32084
"1760",13818,"Mississippi Silverside",79,8,38,"",31010
"1761",13976,"Mississippi Silverside",54,22,52,"",32068
"1762",13449,"Mississippi Silverside",42,505,535,"",29621
"1763",13976,"Mississippi Silverside",50,22,52,"",32083
"1764",13982,"Mississippi Silverside",68,0,23,"",32186
"1765",13982,"Mississippi Silverside",46,0,23,"",32194
"1766",13818,"Mississippi Silverside",56,8,38,"",31027
"1767",13964,"Mississippi Silverside",29,29,59,"",31854
"1768",13976,"Mississippi Silverside",48,22,52,"",32094
"1769",13449,"Mississippi Silverside",37,505,535,"",29615
"1770",13976,"Mississippi Silverside",68,22,52,"",32092
"1771",13964,"Mississippi Silverside",28,29,59,"",31880
"1772",13972,"Mississippi Silverside",47,0,17,"",31896
"1773",13983,"Mississippi Silverside",50,3,33,"",32226
"1774",13977,"Mississippi Silverside",65,33,63,"",32111
"1775",13818,"Mississippi Silverside",79,8,38,"",31017
"1776",13976,"Mississippi Silverside",64,22,52,"",32090
"1777",13818,"Mississippi Silverside",78,8,38,"",31024
"1778",13449,"Mississippi Silverside",36,505,535,"",29612
"1779",13804,"Mississippi Silverside",58,47,77,"",30690
"1780",13818,"Mississippi Silverside",89,8,38,"",31014
"1781",13983,"Mississippi Silverside",85,3,33,"",32213
"1782",13976,"Mississippi Silverside",55,22,52,"",32072
"1783",13805,"Mississippi Silverside",62,57,87,"",30727
"1784",13804,"Mississippi Silverside",64,47,77,"",30700
"1785",13977,"Mississippi Silverside",53,33,63,"",32126
"1786",13908,"Mississippi Silverside",61,0,15,"",31391
"1787",13977,"Mississippi Silverside",50,33,63,"",32125
"1788",14003,"Mississippi Silverside",96,0,27,"",32352
"1789",13819,"Mississippi Silverside",66,18,48,"",31052
"1790",13804,"Mississippi Silverside",92,47,77,"",30673
"1791",14002,"Mississippi Silverside",83,0,10,"",32340
"1792",13804,"Mississippi Silverside",61,47,77,"",30696
"1793",13819,"Mississippi Silverside",53,18,48,"",31053
"1794",13804,"Mississippi Silverside",65,47,77,"",30679
"1795",13983,"Mississippi Silverside",25,3,33,"",32228
"1796",13804,"Mississippi Silverside",68,47,77,"",30683
"1797",13983,"Mississippi Silverside",44,3,33,"",32230
"1798",13804,"Mississippi Silverside",72,47,77,"",30681
"1799",13819,"Mississippi Silverside",64,18,48,"",31074
"1800",13804,"Mississippi Silverside",70,47,77,"",30693
"1801",13804,"Mississippi Silverside",62,47,77,"",30684
"1802",14010,"Mississippi Silverside",79,0,3,"",32379
"1803",13449,"Mississippi Silverside",49,505,535,"",29608
"1804",13805,"Mississippi Silverside",54,57,87,"",30731
"1805",13449,"Mississippi Silverside",50,505,535,"",29609
"1806",13805,"Mississippi Silverside",57,57,87,"",30729
"1807",13847,"Mississippi Silverside",73,0,12,"",31185
"1808",13847,"Mississippi Silverside",68,0,12,"",31180
"1809",13459,"Mississippi Silverside",57,0,12,"",29795
"1810",13819,"Mississippi Silverside",70,18,48,"",31056
"1811",13977,"Mississippi Silverside",44,33,63,"",32118
"1812",13820,"Mississippi Silverside",55,108,138,"",31102
"1813",13805,"Mississippi Silverside",61,57,87,"",30718
"1814",13973,"Mississippi Silverside",78,33,63,"",31935
"1815",13909,"Mississippi Silverside",82,93,123,"",31406
"1816",13909,"Mississippi Silverside",78,93,123,"",31399
"1817",13805,"Mississippi Silverside",62,57,87,"",30713
"1818",13805,"Mississippi Silverside",66,57,87,"",30706
"1819",13819,"Mississippi Silverside",62,18,48,"",31055
"1820",13819,"Mississippi Silverside",76,18,48,"",31054
"1821",13805,"Mississippi Silverside",73,57,87,"",30710
"1822",13819,"Mississippi Silverside",64,18,48,"",31078
"1823",13449,"Mississippi Silverside",38,505,535,"",29619
"1824",13462,"Mississippi Silverside",69,20,50,"",29831
"1825",13805,"Mississippi Silverside",60,57,87,"",30733
"1826",13462,"Mississippi Silverside",95,20,50,"",29847
"1827",14003,"Mississippi Silverside",65,0,27,"",32365
"1828",13924,"Mississippi Silverside",44,0,1,"",31598
"1829",13973,"Mississippi Silverside",77,33,63,"",31931
"1830",13805,"Mississippi Silverside",56,57,87,"",30721
"1831",13820,"Mississippi Silverside",74,108,138,"",31085
"1832",13973,"Mississippi Silverside",83,33,63,"",31910
"1833",13979,"Mississippi Silverside",49,435,465,"",32171
"1834",13982,"Mississippi Silverside",51,0,23,"",32201
"1835",13912,"Mississippi Silverside",63,35,65,"",31445
"1836",13806,"Mississippi Silverside",74,1,31,"",30761
"1837",13973,"Mississippi Silverside",81,33,63,"",31907
"1838",13979,"Mississippi Silverside",53,435,465,"",32145
"1839",13937,"Mississippi Silverside",65,71,101,"",31661
"1840",13987,"Mississippi Silverside",54,0,5,"",32270
"1841",13973,"Mississippi Silverside",83,33,63,"",31924
"1842",13812,"Mississippi Silverside",65,293,323,"",30890
"1843",13459,"Mississippi Silverside",57,0,12,"",29798
"1844",13459,"Mississippi Silverside",51,0,12,"",29797
"1845",13929,"Mississippi Silverside",52,58,88,"",31610
"1846",13806,"Mississippi Silverside",103,1,31,"",30745
"1847",13820,"Mississippi Silverside",49,108,138,"",31107
"1848",13973,"Mississippi Silverside",86,33,63,"",31922
"1849",13476,"Mississippi Silverside",82,0,1,"",29932
"1850",13983,"Mississippi Silverside",76,3,33,"",32207
"1851",13964,"Mississippi Silverside",40,29,59,"",31872
"1852",13929,"Mississippi Silverside",60,58,88,"",31604
"1853",13806,"Mississippi Silverside",74,1,31,"",30760
"1854",13974,"Mississippi Silverside",52,590,620,"",31954
"1855",13449,"Mississippi Silverside",55,505,535,"",29616
"1856",13973,"Mississippi Silverside",79,33,63,"",31914
"1857",13973,"Mississippi Silverside",78,33,63,"",31917
"1858",13806,"Mississippi Silverside",73,1,31,"",30751
"1859",13974,"Mississippi Silverside",61,590,620,"",31951
"1860",13462,"Mississippi Silverside",60,20,50,"",29851
"1861",13974,"Mississippi Silverside",65,590,620,"",31938
"1862",13812,"Mississippi Silverside",64,293,323,"",30887
"1863",13964,"Mississippi Silverside",57,29,59,"",31861
"1864",13841,"Mississippi Silverside",26,165,195,"",31129
"1865",13841,"Mississippi Silverside",25,165,195,"",31134
"1866",13982,"Mississippi Silverside",58,0,23,"",32188
"1867",13974,"Mississippi Silverside",47,590,620,"",31950
"1868",13820,"Mississippi Silverside",59,108,138,"",31098
"1869",13449,"Mississippi Silverside",51,505,535,"",29614
"1870",13974,"Mississippi Silverside",58,590,620,"",31964
"1871",13841,"Mississippi Silverside",36,165,195,"",31143
"1872",13810,"Mississippi Silverside",45,128,158,"",30782
"1873",13982,"Mississippi Silverside",52,0,23,"",32200
"1874",13977,"Mississippi Silverside",58,33,63,"",32123
"1875",13974,"Mississippi Silverside",67,590,620,"",31958
"1876",13459,"Mississippi Silverside",61,0,12,"",29796
"1877",13974,"Mississippi Silverside",70,590,620,"",31949
"1878",13994,"Mississippi Silverside",67,8,38,"",32305
"1879",13982,"Mississippi Silverside",50,0,23,"",32199
"1880",13810,"Mississippi Silverside",36,128,158,"",30780
"1881",13982,"Mississippi Silverside",75,0,23,"",32182
"1882",13847,"Mississippi Silverside",68,0,12,"",31182
"1883",13847,"Mississippi Silverside",69,0,12,"",31186
"1884",13458,"Mississippi Silverside",66,79,109,"",29697
"1885",13847,"Mississippi Silverside",79,0,12,"",31179
"1886",13974,"Mississippi Silverside",70,590,620,"",31966
"1887",13982,"Mississippi Silverside",62,0,23,"",32195
"1888",13459,"Mississippi Silverside",73,0,12,"",29793
"1889",14012,"Mississippi Silverside",73,0,4,"",32384
"1890",13972,"Mississippi Silverside",72,0,17,"",31888
"1891",13972,"Mississippi Silverside",52,0,17,"",31891
"1892",13811,"Mississippi Silverside",57,199,229,"",30812
"1893",13813,"Mississippi Silverside",24,0,21,"",30933
"1894",13986,"Mississippi Silverside",84,0,25,"",32247
"1895",13811,"Mississippi Silverside",96,199,229,"",30813
"1896",13996,"Mississippi Silverside",67,0,5,"",32319
"1897",13812,"Mississippi Silverside",70,293,323,"",30875
"1898",13983,"Mississippi Silverside",53,3,33,"",32231
"1899",13983,"Mississippi Silverside",66,3,33,"",32214
"1900",13964,"Mississippi Silverside",64,29,59,"",31852
"1901",13983,"Mississippi Silverside",42,3,33,"",32233
"1902",13976,"Mississippi Silverside",47,22,52,"",32077
"1903",13972,"Mississippi Silverside",49,0,17,"",31892
"1904",13972,"Mississippi Silverside",46,0,17,"",31887
"1905",13812,"Mississippi Silverside",63,293,323,"",30878
"1906",13818,"Mississippi Silverside",76,8,38,"",31029
"1907",13911,"Mississippi Silverside",59,0,10,"",31438
"1908",13994,"Mississippi Silverside",72,8,38,"",32315
"1909",13975,"Mississippi Silverside",57,197,227,"",32012
"1910",13459,"Mississippi Silverside",60,0,12,"",29790
"1911",13964,"Mississippi Silverside",45,29,59,"",31865
"1912",13819,"Mississippi Silverside",61,18,48,"",31069
"1913",13909,"Mississippi Silverside",80,93,123,"",31400
"1914",13982,"Mississippi Silverside",51,0,23,"",32202
"1915",13983,"Mississippi Silverside",46,3,33,"",32210
"1916",13909,"Mississippi Silverside",51,93,123,"",31404
"1917",13819,"Mississippi Silverside",75,18,48,"",31072
"1918",13977,"Mississippi Silverside",61,33,63,"",32124
"1919",13811,"Mississippi Silverside",47,199,229,"",30814
"1920",13977,"Mississippi Silverside",43,33,63,"",32115
"1921",13813,"Mississippi Silverside",28,0,21,"",30937
"1922",13979,"Mississippi Silverside",48,435,465,"",32166
"1923",13818,"Mississippi Silverside",47,8,38,"",31021
"1924",13903,"Mississippi Silverside",40,0,25,"",31378
"1925",13982,"Mississippi Silverside",70,0,23,"",32185
"1926",13458,"Mississippi Silverside",60,79,109,"",29712
"1927",13811,"Mississippi Silverside",82,199,229,"",30817
"1928",14003,"Mississippi Silverside",54,0,27,"",32370
"1929",13976,"Mississippi Silverside",55,22,52,"",32097
"1930",13903,"Mississippi Silverside",53,0,25,"",31369
"1931",13812,"Mississippi Silverside",60,293,323,"",30884
