"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishLengthComments","EntryOrder"
"2465",12106,"Striped Bass",405,0,1,"",26257
"2466",12118,"Striped Bass",358,0,2,"",26466
"2467",11546,"Striped Bass",160,0,2,"",25872
"2468",12088,"Striped Bass",175,0,3,"",26200
"2469",12201,"Striped Bass",444,0,1,"",27454
"2470",12026,"Striped Bass",101,0,1,"",26082
"2471",10292,"Striped Bass",705,0,1,"",24822
"2472",10310,"Striped Bass",375,0,1,"",24914
"2473",12088,"Striped Bass",143,0,3,"",26201
"2474",12053,"Striped Bass",132,0,3,"",26124
"2475",12084,"Striped Bass",109,0,2,"",26185
"2476",12053,"Striped Bass",115,0,3,"",26125
"2477",12202,"Striped Bass",405,0,2,"",27455
"2478",12118,"Striped Bass",382,0,2,"",26467
"2479",11527,"Striped Bass",199,0,2,"",25780
"2480",12084,"Striped Bass",116,0,2,"",26184
"2481",12085,"Striped Bass",107,1,3,"",26188
"2482",12130,"Striped Bass",424,0,1,"",26646
"2483",11527,"Striped Bass",192,0,2,"",25779
"2484",12053,"Threadfin Shad",72,0,18,"",26121
"2485",12053,"Threadfin Shad",59,0,18,"",26119
"2486",12143,"Threadfin Shad",78,0,1,"",26669
"2487",12054,"Threadfin Shad",74,0,9,"",26130
"2488",12217,"Threadfin Shad",66,0,14,"",27700
"2489",10324,"Threadfin Shad",94,0,23,"",25053
"2490",12220,"Threadfin Shad",71,0,23,"",27806
"2491",12053,"Threadfin Shad",53,0,18,"",26106
"2492",10324,"Threadfin Shad",93,0,23,"",25043
"2493",12220,"Threadfin Shad",87,0,23,"",27792
"2494",12220,"Threadfin Shad",73,0,23,"",27797
"2495",12220,"Threadfin Shad",85,0,23,"",27790
"2496",12053,"Threadfin Shad",100,0,18,"",26114
"2497",12054,"Threadfin Shad",82,0,9,"",26134
"2498",10324,"Threadfin Shad",90,0,23,"",25051
"2499",10324,"Threadfin Shad",72,0,23,"",25054
"2500",12220,"Threadfin Shad",97,0,23,"",27799
"2501",12217,"Threadfin Shad",55,0,14,"",27705
"2502",12222,"Threadfin Shad",36,0,2,"",27870
"2503",12054,"Threadfin Shad",72,0,9,"",26128
"2504",12220,"Threadfin Shad",80,0,23,"",27805
"2505",11401,"Threadfin Shad",69,0,2,"",25445
"2506",10324,"Threadfin Shad",100,0,23,"",25044
"2507",12053,"Threadfin Shad",72,0,18,"",26107
"2508",10324,"Threadfin Shad",78,0,23,"",25042
"2509",12217,"Threadfin Shad",45,0,14,"",27702
"2510",12054,"Threadfin Shad",74,0,9,"",26127
"2511",12126,"Threadfin Shad",41,0,1,"",26600
"2512",10324,"Threadfin Shad",89,0,23,"",25047
"2513",12053,"Threadfin Shad",93,0,18,"",26112
"2514",10323,"Threadfin Shad",108,0,1,"",25040
"2515",12217,"Threadfin Shad",65,0,14,"",27694
"2516",12205,"Threadfin Shad",25,0,1,"",27517
"2517",12053,"Threadfin Shad",54,0,18,"",26115
"2518",12220,"Threadfin Shad",87,0,23,"",27789
"2519",12220,"Threadfin Shad",82,0,23,"",27798
"2520",12220,"Threadfin Shad",84,0,23,"",27791
"2521",10322,"Threadfin Shad",95,0,3,"",25039
"2522",12220,"Threadfin Shad",69,0,23,"",27802
"2523",12220,"Threadfin Shad",79,0,23,"",27794
"2524",10324,"Threadfin Shad",95,0,23,"",25048
"2525",10324,"Threadfin Shad",91,0,23,"",25060
"2526",10324,"Threadfin Shad",94,0,23,"",25058
"2527",12054,"Threadfin Shad",75,0,9,"",26129
"2528",12217,"Threadfin Shad",62,0,14,"",27696
"2529",10324,"Threadfin Shad",85,0,23,"",25062
"2530",12220,"Threadfin Shad",82,0,23,"",27801
"2531",12220,"Threadfin Shad",81,0,23,"",27784
"2532",12217,"Threadfin Shad",48,0,14,"",27704
"2533",10324,"Threadfin Shad",82,0,23,"",25061
"2534",10324,"Threadfin Shad",78,0,23,"",25049
"2535",11481,"Threadfin Shad",90,0,1,"",25659
"2536",12220,"Threadfin Shad",57,0,23,"",27800
"2537",12054,"Threadfin Shad",35,0,9,"",26135
"2538",12220,"Threadfin Shad",88,0,23,"",27796
"2539",12053,"Threadfin Shad",57,0,18,"",26116
"2540",12053,"Threadfin Shad",59,0,18,"",26113
"2541",12054,"Threadfin Shad",75,0,9,"",26132
"2542",10319,"Threadfin Shad",62,0,1,"",25002
"2543",10322,"Threadfin Shad",96,0,3,"",25038
"2544",12183,"Threadfin Shad",36,0,1,"",27356
"2545",12118,"Threadfin Shad",73,0,1,"",26468
"2546",12217,"Threadfin Shad",66,0,14,"",27698
"2547",12220,"Threadfin Shad",76,0,23,"",27785
"2548",12053,"Threadfin Shad",50,0,18,"",26108
"2549",10324,"Threadfin Shad",80,0,23,"",25056
"2550",10324,"Threadfin Shad",78,0,23,"",25059
"2551",12220,"Threadfin Shad",80,0,23,"",27795
"2552",12054,"Threadfin Shad",79,0,9,"",26131
"2553",12158,"Threadfin Shad",61,0,2,"",26800
"2554",12220,"Threadfin Shad",94,0,23,"",27804
"2555",12158,"Threadfin Shad",47,0,2,"",26799
"2556",10324,"Threadfin Shad",85,0,23,"",25063
"2557",12053,"Threadfin Shad",55,0,18,"",26117
"2558",12053,"Threadfin Shad",61,0,18,"",26122
"2559",12220,"Threadfin Shad",88,0,23,"",27786
"2560",12217,"Threadfin Shad",61,0,14,"",27701
"2561",10324,"Threadfin Shad",87,0,23,"",25046
"2562",10324,"Threadfin Shad",79,0,23,"",25045
"2563",12222,"Threadfin Shad",63,0,2,"",27869
"2564",12053,"Threadfin Shad",67,0,18,"",26111
"2565",12217,"Threadfin Shad",53,0,14,"",27693
"2566",12220,"Threadfin Shad",77,0,23,"",27803
"2567",12217,"Threadfin Shad",44,0,14,"",27699
"2568",10324,"Threadfin Shad",88,0,23,"",25052
"2569",12054,"Threadfin Shad",97,0,9,"",26133
"2570",10322,"Threadfin Shad",100,0,3,"",25037
"2571",12053,"Threadfin Shad",69,0,18,"",26109
"2572",12053,"Threadfin Shad",70,0,18,"",26110
"2573",11549,"Threadfin Shad",84,0,1,"",25951
"2574",10324,"Threadfin Shad",73,0,23,"",25041
"2575",12220,"Threadfin Shad",90,0,23,"",27787
"2576",10324,"Threadfin Shad",90,0,23,"",25057
"2577",12220,"Threadfin Shad",82,0,23,"",27793
"2578",12053,"Threadfin Shad",46,0,18,"",26118
"2579",11471,"Threadfin Shad",112,0,1,"",25556
"2580",10324,"Threadfin Shad",72,0,23,"",25050
"2581",11546,"Threadfin Shad",83,NA,1,"",25873
"2582",12053,"Threadfin Shad",64,0,18,"",26120
"2583",12217,"Threadfin Shad",43,0,14,"",27703
"2584",10324,"Threadfin Shad",70,0,23,"",25055
"2585",12217,"Threadfin Shad",62,0,14,"",27695
"2586",12053,"Threadfin Shad",60,0,18,"",26123
"2587",12217,"Threadfin Shad",53,0,14,"",27706
"2588",12220,"Threadfin Shad",81,0,23,"",27788
"2589",11401,"Threadfin Shad",61,0,2,"",25446
"2590",12217,"Threadfin Shad",74,0,14,"",27697
"2591",12215,"Threespine Stickleback",29,2,4,"",27661
"2592",10946,"Threespine Stickleback",24,0,1,"",25221
"2593",11462,"Threespine Stickleback",26,0,2,"",25467
"2594",10954,"Threespine Stickleback",53,0,4,"",25244
"2595",10313,"Threespine Stickleback",29,0,1,"",24944
"2596",11477,"Threespine Stickleback",16,0,1,"",25609
"2597",10954,"Threespine Stickleback",34,0,4,"",25243
"2598",10954,"Threespine Stickleback",46,0,4,"",25245
"2599",10943,"Threespine Stickleback",26,0,1,"",25167
"2600",11520,"Threespine Stickleback",32,0,1,"",25718
"2601",10942,"Threespine Stickleback",42,0,1,"",25165
"2602",10954,"Threespine Stickleback",51,0,4,"",25242
"2603",10314,"Threespine Stickleback",23,0,1,"",24945
"2604",11552,"Threespine Stickleback",31,0,2,"",25962
"2605",11462,"Threespine Stickleback",29,0,2,"",25468
"2606",10941,"Threespine Stickleback",19,0,3,"",25163
"2607",10941,"Threespine Stickleback",23,0,3,"",25161
"2608",10944,"Threespine Stickleback",25,0,1,"",25173
"2609",10952,"Threespine Stickleback",28,0,1,"",25238
"2610",12151,"Threespine Stickleback",33,0,1,"",26760
"2611",10309,"Threespine Stickleback",32,0,1,"",24913
"2612",10941,"Threespine Stickleback",26,0,3,"",25162
"2613",11518,"Threespine Stickleback",49,0,1,"",25700
"2614",11523,"Threespine Stickleback",32,0,1,"",25745
"2615",11528,"Threespine Stickleback",30,0,1,"",25827
"2616",11552,"Threespine Stickleback",41,0,2,"",25963
"2617",11522,"Threespine Stickleback",43,0,1,"",25735
"2618",10957,"Threespine Stickleback",28,0,1,"",25248
"2619",12215,"Threespine Stickleback",33,2,4,"",27662
"2620",11551,"Threespine Stickleback",34,0,2,"",25955
"2621",11551,"Threespine Stickleback",56,0,2,"",25954
"2622",11527,"Topsmelt",134,0,20,"",25776
"2623",11527,"Topsmelt",28,0,20,"",25773
"2624",11526,"Topsmelt",32,0,8,"",25759
"2625",11520,"Topsmelt",40,0,5,"",25707
"2626",11528,"Topsmelt",27,18,48,"",25814
"2627",12131,"Topsmelt",108,0,2,"",26649
"2628",11527,"Topsmelt",26,0,20,"",25793
"2629",11527,"Topsmelt",31,0,20,"",25787
"2630",11528,"Topsmelt",32,18,48,"",25810
"2631",11528,"Topsmelt",113,18,48,"",25797
"2632",11520,"Topsmelt",40,0,5,"",25708
"2633",11528,"Topsmelt",32,18,48,"",25820
"2634",11528,"Topsmelt",114,18,48,"",25799
"2635",11528,"Topsmelt",111,18,48,"",25801
"2636",11528,"Topsmelt",135,18,48,"",25798
"2637",11521,"Topsmelt",30,0,7,"",25726
"2638",12111,"Topsmelt",83,0,6,"",26323
"2639",11527,"Topsmelt",34,0,20,"",25789
"2640",11527,"Topsmelt",117,0,20,"",25784
"2641",11528,"Topsmelt",94,18,48,"",25806
"2642",11526,"Topsmelt",28,0,8,"",25765
"2643",12131,"Topsmelt",69,0,2,"",26648
"2644",11520,"Topsmelt",28,0,5,"",25706
"2645",11522,"Topsmelt",32,2,7,"",25730
"2646",11528,"Topsmelt",38,18,48,"",25812
"2647",11527,"Topsmelt",26,0,20,"",25790
"2648",11527,"Topsmelt",111,0,20,"",25770
"2649",11526,"Topsmelt",96,0,8,"",25758
"2650",11521,"Topsmelt",29,0,7,"",25729
"2651",11528,"Topsmelt",26,18,48,"",25811
"2652",11528,"Topsmelt",31,18,48,"",25809
"2653",11528,"Topsmelt",33,18,48,"",25807
"2654",11527,"Topsmelt",30,0,20,"",25788
"2655",11525,"Topsmelt",21,0,1,"",29063
"2656",11523,"Topsmelt",20,0,6,"",29062
"2657",11527,"Topsmelt",190,0,20,"",25774
"2658",11527,"Topsmelt",32,0,20,"",25786
"2659",11528,"Topsmelt",109,18,48,"",25804
"2660",11522,"Topsmelt",34,2,7,"",25734
"2661",11526,"Topsmelt",25,0,8,"",25760
"2662",12111,"Topsmelt",82,0,6,"",26326
"2663",11523,"Topsmelt",25,0,6,"",25749
"2664",10949,"Topsmelt",98,0,1,"",25229
"2665",11521,"Topsmelt",26,0,7,"",25727
"2666",11528,"Topsmelt",37,18,48,"",25823
"2667",11528,"Topsmelt",30,18,48,"",25817
"2668",11527,"Topsmelt",115,0,20,"",25772
"2669",12111,"Topsmelt",71,0,6,"",26324
"2670",11528,"Topsmelt",116,18,48,"",25800
"2671",11527,"Topsmelt",31,0,20,"",25792
"2672",12111,"Topsmelt",102,0,6,"",26322
"2673",11527,"Topsmelt",121,0,20,"",25783
"2674",11527,"Topsmelt",137,0,20,"",25778
"2675",11521,"Topsmelt",32,0,7,"",25725
"2676",11527,"Topsmelt",37,0,20,"",25791
"2677",11528,"Topsmelt",114,18,48,"",25796
"2678",11527,"Topsmelt",112,0,20,"",25785
"2679",12111,"Topsmelt",85,0,6,"",26325
"2680",11528,"Topsmelt",36,18,48,"",25808
"2681",11520,"Topsmelt",122,0,5,"",25704
"2682",11522,"Topsmelt",36,2,7,"",25731
"2683",11521,"Topsmelt",34,0,7,"",25723
"2684",11523,"Topsmelt",30,0,6,"",25748
"2685",11526,"Topsmelt",39,0,8,"",25763
"2686",11521,"Topsmelt",29,0,7,"",25724
"2687",11528,"Topsmelt",92,18,48,"",25795
"2688",11528,"Topsmelt",26,18,48,"",25818
"2689",11528,"Topsmelt",27,18,48,"",25816
"2690",11521,"Topsmelt",31,0,7,"",25728
"2691",11520,"Topsmelt",32,0,5,"",25705
"2692",11528,"Topsmelt",39,18,48,"",25822
"2693",11526,"Topsmelt",29,0,8,"",25761
"2694",12141,"Topsmelt",89,0,1,"",26661
"2695",11527,"Topsmelt",34,0,20,"",25777
"2696",11522,"Topsmelt",29,2,7,"",25733
"2697",11523,"Topsmelt",21,0,6,"",29061
"2698",11528,"Topsmelt",28,18,48,"",25794
"2699",11509,"Topsmelt",23,0,1,"",25679
"2700",12111,"Topsmelt",68,0,6,"",26327
"2701",11528,"Topsmelt",28,18,48,"",25821
"2702",11526,"Topsmelt",30,0,8,"",25764
"2703",11528,"Topsmelt",35,18,48,"",25813
"2704",11527,"Topsmelt",135,0,20,"",25775
"2705",11523,"Topsmelt",25,0,6,"",25746
"2706",11528,"Topsmelt",38,18,48,"",25803
"2707",11522,"Topsmelt",25,2,7,"",25732
"2708",11528,"Topsmelt",33,18,48,"",25819
"2709",12137,"Topsmelt",115,0,2,"",26654
"2710",12113,"Topsmelt",83,0,1,"",26328
"2711",11528,"Topsmelt",31,18,48,"",25815
"2712",11528,"Topsmelt",37,18,48,"",25802
"2713",11527,"Topsmelt",29,0,20,"",25771
"2714",12137,"Topsmelt",88,0,2,"",26653
"2715",11528,"Topsmelt",27,18,48,"",25805
"2716",11523,"Topsmelt",29,0,6,"",25747
"2717",11526,"Topsmelt",30,0,8,"",25762
"2718",11471,"Tule Perch",34,0,2,"",25558
"2719",11402,"Tule Perch",140,0,1,"",25447
"2720",11518,"Tule Perch",39,0,1,"",25701
"2721",12220,"Tule Perch",122,0,1,"",27752
"2722",11545,"Tule Perch",43,0,1,"",25843
"2723",10957,"Tule Perch",138,0,1,"",25249
"2724",10952,"Tule Perch",31,0,1,"",25237
"2725",11471,"Tule Perch",36,0,2,"",25557
"2726",11542,"Tule Perch",34,0,1,"",25842
"2727",11467,"Wakasagi",31,0,1,"Lab confirmed",25477
"2728",11470,"Wakasagi",27,0,19,"Lab confirmed",29087
"2729",11470,"Wakasagi",29,0,19,"Lab confirmed",29086
"2730",11470,"Wakasagi",29,0,19,"Lab confirmed",29094
"2731",11470,"Wakasagi",25,0,19,"DNA confirmed",29095
"2732",11470,"Wakasagi",20,0,19,"DNA confirmed",29098
"2733",10292,"Wakasagi",23,0,1,"Lab identified as DELSME; DNA identified as WAKASA",29081
"2734",11470,"Wakasagi",24,0,19,"Lab confirmed",29100
"2735",11470,"Wakasagi",27,0,19,"Lab confirmed",29092
"2736",11470,"Wakasagi",27,0,19,"Lab confirmed",29090
"2737",11470,"Wakasagi",25,0,19,"DNA confirmed",29084
"2738",11470,"Wakasagi",32,0,19,"Lab confirmed",29088
"2739",11470,"Wakasagi",30,0,19,"DNA confirmed",29093
"2740",11470,"Wakasagi",26,0,19,"Lab confirmed",29091
"2741",11470,"Wakasagi",28,0,19,"Lab confirmed",29097
"2742",11470,"Wakasagi",29,0,19,"Lab confirmed",29089
"2743",11470,"Wakasagi",28,0,19,"Lab confirmed",29101
"2744",11470,"Wakasagi",32,0,19,"Lab confirmed",29085
"2745",11470,"Wakasagi",25,0,19,"Lab confirmed",29099
"2746",11470,"Wakasagi",25,0,19,"DNA confirmed",29083
"2747",11470,"Wakasagi",29,0,19,"Lab confirmed",29096
"2748",12042,"White Catfish",290,0,1,"",26101
"2749",10289,"White Catfish",250,0,1,"",24725
"2750",11470,"White Catfish",250,0,3,"",25508
"2751",11470,"White Catfish",310,0,3,"",25507
"2752",11470,"White Catfish",274,0,3,"",25509
"2753",11545,"Yellowfin Goby",29,0,15,"",25865
"2754",11547,"Yellowfin Goby",28,0,22,"",25924
"2755",12222,"Yellowfin Goby",99,0,1,"",27868
"2756",11477,"Yellowfin Goby",25,0,2,"",25604
"2757",11553,"Yellowfin Goby",26,0,16,"",25995
"2758",11478,"Yellowfin Goby",24,0,13,"",25618
"2759",11553,"Yellowfin Goby",28,0,16,"",25989
"2760",11553,"Yellowfin Goby",25,0,16,"",25986
"2761",11547,"Yellowfin Goby",26,0,22,"",25936
"2762",12172,"Yellowfin Goby",116,0,1,"",27189
"2763",11545,"Yellowfin Goby",28,0,15,"",25861
"2764",11553,"Yellowfin Goby",22,0,16,"",25985
"2765",11478,"Yellowfin Goby",37,0,13,"",25614
"2766",11547,"Yellowfin Goby",25,0,22,"",25940
"2767",11553,"Yellowfin Goby",21,0,16,"",25987
"2768",11545,"Yellowfin Goby",24,0,15,"",25859
"2769",11547,"Yellowfin Goby",29,0,22,"",25931
"2770",11478,"Yellowfin Goby",27,0,13,"",25615
"2771",11478,"Yellowfin Goby",21,0,13,"",25650
"2772",12083,"Yellowfin Goby",120,0,1,"",26181
"2773",11545,"Yellowfin Goby",22,0,15,"",25862
"2774",11547,"Yellowfin Goby",29,0,22,"",25925
"2775",11547,"Yellowfin Goby",39,0,22,"",25934
"2776",11545,"Yellowfin Goby",37,0,15,"",25867
"2777",11478,"Yellowfin Goby",21,0,13,"",25649
"2778",11478,"Yellowfin Goby",35,0,13,"",25617
"2779",11478,"Yellowfin Goby",25,0,13,"",25613
"2780",11547,"Yellowfin Goby",30,0,22,"",25941
"2781",11551,"Yellowfin Goby",40,1,5,"",25959
"2782",11553,"Yellowfin Goby",25,0,16,"",25992
"2783",11547,"Yellowfin Goby",26,0,22,"",25930
"2784",11553,"Yellowfin Goby",28,0,16,"",25983
"2785",11553,"Yellowfin Goby",30,0,16,"",25994
"2786",11477,"Yellowfin Goby",25,0,2,"",25605
"2787",11553,"Yellowfin Goby",23,0,16,"",25988
"2788",11553,"Yellowfin Goby",21,0,16,"",25997
"2789",11521,"Yellowfin Goby",28,0,2,"",25719
"2790",11545,"Yellowfin Goby",31,0,15,"",25856
"2791",11547,"Yellowfin Goby",27,0,22,"",25932
"2792",11547,"Yellowfin Goby",27,0,22,"",25922
"2793",12084,"Yellowfin Goby",134,0,1,"",26186
"2794",11545,"Yellowfin Goby",42,0,15,"",25869
"2795",11551,"Yellowfin Goby",34,1,5,"",25958
"2796",11478,"Yellowfin Goby",25,0,13,"",25616
"2797",11547,"Yellowfin Goby",26,0,22,"",25921
"2798",11553,"Yellowfin Goby",22,0,16,"",25999
"2799",12124,"Yellowfin Goby",91,0,1,"",26569
"2800",12085,"Yellowfin Goby",126,0,2,"",26191
"2801",11463,"Yellowfin Goby",97,0,1,"",25474
"2802",11547,"Yellowfin Goby",30,0,22,"",25929
"2803",12026,"Yellowfin Goby",90,0,1,"",26083
"2804",11551,"Yellowfin Goby",31,1,5,"",25957
"2805",11553,"Yellowfin Goby",21,0,16,"",25990
"2806",11478,"Yellowfin Goby",23,0,13,"",25612
"2807",11547,"Yellowfin Goby",29,0,22,"",25927
"2808",11547,"Yellowfin Goby",25,0,22,"",25928
"2809",10956,"Yellowfin Goby",119,0,1,"",25247
"2810",11478,"Yellowfin Goby",27,0,13,"",25648
"2811",11545,"Yellowfin Goby",41,0,15,"",25866
"2812",11553,"Yellowfin Goby",25,0,16,"",25993
"2813",11547,"Yellowfin Goby",28,0,22,"",25935
"2814",11545,"Yellowfin Goby",25,0,15,"",25868
"2815",11528,"Yellowfin Goby",28,0,1,"",25826
"2816",11553,"Yellowfin Goby",23,0,16,"",25984
"2817",11478,"Yellowfin Goby",24,0,13,"",25621
"2818",11553,"Yellowfin Goby",21,0,16,"",25991
"2819",11545,"Yellowfin Goby",38,0,15,"",25858
"2820",12085,"Yellowfin Goby",114,0,2,"",26192
"2821",11521,"Yellowfin Goby",27,0,2,"",25720
"2822",11478,"Yellowfin Goby",26,0,13,"",25619
"2823",11547,"Yellowfin Goby",25,0,22,"",25939
"2824",11547,"Yellowfin Goby",28,0,22,"",25938
"2825",11547,"Yellowfin Goby",36,0,22,"",25933
"2826",11478,"Yellowfin Goby",24,0,13,"",25620
"2827",11545,"Yellowfin Goby",31,0,15,"",25857
"2828",11551,"Yellowfin Goby",25,1,5,"",25956
"2829",12126,"Yellowfin Goby",95,0,1,"",26601
"2830",11547,"Yellowfin Goby",21,0,22,"",25942
"2831",11545,"Yellowfin Goby",27,0,15,"",25855
"2832",11522,"Yellowfin Goby",30,0,1,"",25736
"2833",12167,"Yellowfin Goby",170,0,1,"",27036
"2834",11547,"Yellowfin Goby",26,0,22,"",25937
"2835",11547,"Yellowfin Goby",27,0,22,"",25926
"2836",11545,"Yellowfin Goby",40,0,15,"",25864
"2837",11553,"Yellowfin Goby",21,0,16,"",25998
"2838",11545,"Yellowfin Goby",27,0,15,"",25860
"2839",11545,"Yellowfin Goby",31,0,15,"",25863
"2840",11523,"Yellowfin Goby",30,0,1,"",25750
"2841",11547,"Yellowfin Goby",23,0,22,"",25923
"2842",12223,"Tadpole",NA,3,3,"",NA
"2843",11519,"Silverside UNID",20,0,1,"",28507
"2844",12215,"Silverside UNID",NA,5,5,"",NA
"2845",12214,"Silverside UNID",NA,4,4,"",NA
"2846",10979,"Chinook Salmon (fall)",80,0,1,"",25262
"2847",11527,"Chinook Salmon (fall)",72,0,1,"",25781
"2848",11541,"Chinook Salmon (fall)",89,0,1,"fin clip 2022_HCH_031",25841
"2849",12146,"Killifish spp.",28,0,14,"",26746
"2850",12161,"Killifish spp.",21,2,5,"",26930
"2851",12120,"Killifish spp.",34,57,87,"",26431
"2852",12175,"Killifish spp.",30,0,14,"",27281
"2853",12120,"Killifish spp.",33,57,87,"",26410
"2854",12146,"Killifish spp.",40,0,14,"",26742
"2855",12169,"Killifish spp.",32,0,30,"",27052
"2856",12129,"Killifish spp.",31,0,16,"",26621
"2857",12119,"Killifish spp.",35,0,8,"",26370
"2858",12169,"Killifish spp.",26,0,30,"",27048
"2859",12175,"Killifish spp.",34,0,14,"",27283
"2860",12175,"Killifish spp.",28,0,14,"",27288
"2861",12105,"Killifish spp.",35,0,1,"",26255
"2862",12120,"Killifish spp.",29,57,87,"",26415
"2863",12160,"Killifish spp.",30,246,276,"",26879
"2864",12169,"Killifish spp.",30,0,30,"",27038
"2865",12175,"Killifish spp.",27,0,14,"",27280
"2866",12219,"Killifish spp.",32,0,7,"",27746
"2867",12175,"Killifish spp.",26,0,14,"",27284
"2868",12120,"Killifish spp.",30,57,87,"",26414
"2869",12129,"Killifish spp.",26,0,16,"",26615
"2870",12162,"Killifish spp.",27,0,1,"",26933
"2871",12120,"Killifish spp.",31,57,87,"",26422
"2872",12169,"Killifish spp.",25,0,30,"",27047
"2873",12218,"Killifish spp.",31,0,2,"",27713
"2874",12169,"Killifish spp.",32,0,30,"",27050
"2875",12145,"Killifish spp.",27,0,2,"",26711
"2876",12169,"Killifish spp.",26,0,30,"",27051
"2877",12144,"Killifish spp.",21,0,1,"",26710
"2878",12120,"Killifish spp.",32,57,87,"",26411
"2879",12146,"Killifish spp.",43,0,14,"",26741
"2880",12119,"Killifish spp.",34,0,8,"",26364
"2881",12155,"Killifish spp.",14,0,1,"",26767
"2882",12129,"Killifish spp.",29,0,16,"",26618
"2883",12169,"Killifish spp.",31,0,30,"",27065
"2884",12145,"Killifish spp.",28,0,2,"",26712
"2885",12163,"Killifish spp.",30,0,5,"",26964
"2886",12129,"Killifish spp.",30,0,16,"",26612
"2887",12175,"Killifish spp.",18,0,14,"",27286
"2888",12169,"Killifish spp.",26,0,30,"",27041
"2889",12119,"Killifish spp.",30,0,8,"",26367
"2890",12146,"Killifish spp.",30,0,14,"",26749
"2891",12129,"Killifish spp.",25,0,16,"",26613
"2892",12129,"Killifish spp.",26,0,16,"",26616
"2893",12160,"Killifish spp.",23,246,276,"",26885
"2894",12129,"Killifish spp.",30,0,16,"",26620
"2895",12169,"Killifish spp.",28,0,30,"",27064
"2896",12169,"Killifish spp.",26,0,30,"",27039
"2897",12160,"Killifish spp.",18,246,276,"",26890
"2898",12169,"Killifish spp.",32,0,30,"",27045
"2899",12146,"Killifish spp.",33,0,14,"",26743
"2900",12218,"Killifish spp.",32,0,2,"",27712
"2901",12169,"Killifish spp.",40,0,30,"",27054
"2902",12129,"Killifish spp.",33,0,16,"",26608
"2903",12219,"Killifish spp.",30,0,7,"",27748
"2904",12119,"Killifish spp.",35,0,8,"",26368
"2905",12120,"Killifish spp.",28,57,87,"",26407
"2906",12120,"Killifish spp.",25,57,87,"",26406
"2907",12205,"Killifish spp.",30,0,1,"",27518
"2908",12123,"Killifish spp.",24,0,5,"",26534
"2909",12120,"Killifish spp.",28,57,87,"",26409
"2910",12219,"Killifish spp.",29,0,7,"",27747
"2911",12169,"Killifish spp.",33,0,30,"",27063
"2912",12219,"Killifish spp.",30,0,7,"",27744
"2913",12129,"Killifish spp.",18,0,16,"",26622
"2914",12175,"Killifish spp.",28,0,14,"",27282
"2915",12169,"Killifish spp.",29,0,30,"",27053
"2916",12120,"Killifish spp.",29,57,87,"",26416
"2917",12120,"Killifish spp.",45,57,87,"",26433
"2918",12169,"Killifish spp.",31,0,30,"",27037
"2919",12169,"Killifish spp.",32,0,30,"",27061
"2920",12169,"Killifish spp.",30,0,30,"",27062
"2921",12120,"Killifish spp.",29,57,87,"",26408
"2922",12169,"Killifish spp.",21,0,30,"",27042
"2923",12163,"Killifish spp.",31,0,5,"",26967
"2924",12120,"Killifish spp.",36,57,87,"",26428
"2925",12169,"Killifish spp.",25,0,30,"",27046
"2926",12120,"Killifish spp.",28,57,87,"",26430
"2927",12120,"Killifish spp.",29,57,87,"",26417
"2928",12120,"Killifish spp.",36,57,87,"",26424
"2929",12219,"Killifish spp.",20,0,7,"",27750
"2930",12120,"Killifish spp.",38,57,87,"",26432
"2931",12169,"Killifish spp.",25,0,30,"",27049
"2932",12120,"Killifish spp.",34,57,87,"",26413
"2933",12169,"Killifish spp.",30,0,30,"",27040
"2934",12169,"Killifish spp.",34,0,30,"",27066
"2935",12160,"Killifish spp.",24,246,276,"",26894
"2936",12120,"Killifish spp.",31,57,87,"",26412
"2937",12169,"Killifish spp.",47,0,30,"",27044
"2938",12119,"Killifish spp.",43,0,8,"",26366
"2939",12160,"Killifish spp.",28,246,276,"",26889
"2940",12129,"Killifish spp.",33,0,16,"",26619
"2941",12146,"Killifish spp.",31,0,14,"",26745
"2942",12120,"Killifish spp.",28,57,87,"",26419
"2943",12160,"Killifish spp.",34,246,276,"",26893
"2944",12120,"Killifish spp.",39,57,87,"",26420
"2945",12119,"Killifish spp.",29,0,8,"",26365
"2946",12146,"Killifish spp.",27,0,14,"",26744
"2947",12169,"Killifish spp.",30,0,30,"",27057
"2948",12169,"Killifish spp.",30,0,30,"",27058
"2949",12169,"Killifish spp.",29,0,30,"",27055
"2950",12169,"Killifish spp.",27,0,30,"",27043
"2951",12129,"Killifish spp.",25,0,16,"",26617
"2952",12163,"Killifish spp.",38,0,5,"",26966
"2953",12129,"Killifish spp.",36,0,16,"",26607
"2954",12146,"Killifish spp.",29,0,14,"",26738
"2955",12163,"Killifish spp.",22,0,5,"",26965
"2956",12223,"Killifish spp.",29,0,1,"",27902
"2957",12119,"Killifish spp.",36,0,8,"",26369
"2958",12146,"Killifish spp.",34,0,14,"",26737
"2959",12119,"Killifish spp.",35,0,8,"",26371
"2960",12146,"Killifish spp.",38,0,14,"",26750
"2961",12160,"Killifish spp.",19,246,276,"",26886
"2962",12146,"Killifish spp.",44,0,14,"",26740
"2963",12120,"Killifish spp.",36,57,87,"",26427
"2964",12169,"Killifish spp.",31,0,30,"",27059
"2965",12146,"Killifish spp.",33,0,14,"",26739
"2966",12129,"Killifish spp.",30,0,16,"",26611
