"","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season"
"166",7468,12490,"LAMOPE07-NURS-04APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","15:35","",NA,NA,NA,38.182203,121.908897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," GPS 5; ACCURACY 3M. NOT PAIRED.","true","Mudsucker","CB;AC;ED;GU","Nurse-Denverton","04/04/2023","NURS-LHB-NE","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," SW"," 4=flood",23,12.9,10.2,724,7.6,28.8,0.3,0.96,1761," 1=absent",2," Inside",NA," false"," GUEST = DANIE COYE",2023-04-04,2023,4,"2023-04-04 15:35","Spring"
"167",7469,12491,"LAMOPE08-ARNO-04APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","15:53","",NA,NA,NA,38.176987,121.904032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," GPS 5; ACCURACY 3M. NOT PAIRED. ","true","Mudsucker","CB;AC;ED;GU","Arnold Slough","04/04/2023","ARNO-CH-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",22,13.9,10.5,1071,7.6,35.5,0.36,1.34,24.8," 1=absent",2," Inside",NA," false"," ",2023-04-04,2023,4,"2023-04-04 15:53","Spring"
"168",7470,12492,"LAMOPE09-ARNO-04APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","16:11","",NA,NA,NA,38.175975,121.903128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 3M. NOT PAIRED","true","Mudsucker","CB;AC;ED;GU","Arnold Slough","04/04/2023","ARNO-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",21,14,10.5,1024,7.5,32.6,0.35,1.27,24.9," 1=absent",2," Inside",NA," false"," DNC = DANIE COYE (GUEST)",2023-04-04,2023,4,"2023-04-04 16:11","Spring"
"169",7471,12493,"LAMOPE10-ARNO-04APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","16:25","",NA,NA,NA,38.180796,121.904011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 3M. NOT PAIRED","true","Mudsucker","CB;AC;ED;GU","Arnold Slough","04/04/2023","ARNO-CH-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",22,14.3,10.6,918,7.7,30.5,0.35,1.34,21.6," 1=absent",2," Inside",NA," false"," DNC = DANIE COYE (GUEST)",2023-04-04,2023,4,"2023-04-04 16:25","Spring"
"170",7481,12521,"LAMOPE01-BROA-05APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",9.2,NA,NA,NA,"","09:37","",NA,NA,NA,38.039595,121.838661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 3M. NOT PAIRED. CODE 2: DEPTH AND TWIST IN WING","true","Mudsucker","AC;ED;AM;GN","Broad Slough","04/05/2023","BROA-EXT","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NW"," 2=ebb",46,12.2,10.04,173,7.4,17.9,0.22,0.55,14.4," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 09:37","Spring"
"171",7482,12522,"LAMOPE02-BROA-05APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",9.2,NA,NA,NA,"","09:54","",NA,NA,NA,38.051843,121.842599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. USING HANDHELD DEPTH FINDER. CODE 2: DEPTH","true","Mudsucker","AC;ED;AM;GN","Broad Slough","04/05/2023","BROA-EXT","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NW"," 2=ebb",40,12.2,10.06,174,7.4,18,0.17,0.5,14.1," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 09:54","Spring"
"172",7483,12523,"LAMOPE03-WINT-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","10:15","",NA,NA,NA,38.04245,121.84617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. ROCK WITH BARNACLES :)","true","Mudsucker","AC;ED;AM;GN","Winter Island","04/05/2023","WINT-BARGE","1=0-33% clouds","0=Calm; glassy"," NW"," 3=low slack",45,10.9,7.19,337,6.9,16.3,0.23,0.65,19.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 10:15","Spring"
"173",7484,12524,"LAMOPE04-BROA-05APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",4.7,NA,NA,NA,"","10:45","",NA,NA,NA,38.036832,121.842725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. CODE 2: DEPTH","true","Mudsucker","AC;ED;AM;GN","Broad Slough","04/05/2023","BROA-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",46,12.3,10.01,175,7.4,17.2,0.19,0.5,14.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 10:45","Spring"
"174",7485,12525,"LAMOPE05-HONK-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","11:36","",NA,NA,NA,38.075266,121.920321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. DEPTH FROM HANDHELD","true","Mudsucker","AC;ED;AM;GN","Honker-Spoonbill","04/05/2023","HONK-HONK","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," NW"," 4=flood",35,12.3,10.47,221,7.6,25.1,0.29,0.86,11.3," 1=absent",2," Inside",1," false"," ",2023-04-05,2023,4,"2023-04-05 11:36","Spring"
"175",7486,12526,"LAMOPE06-HONK-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2,NA,NA,NA,"","11:57","",NA,NA,NA,38.073458,121.928656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. HANDHELD DEPTHFINDER","true","Mudsucker","AC;ED;AM;GN","Honker-Spoonbill","04/05/2023","HONK-HONK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",17,11.7,10.91,230,7.8,41.3,0.39,1.12,10.1," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 11:57","Spring"
"176",7487,12527,"LAMOPE07-HONK-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","12:16","",NA,NA,NA,38.061774,121.92973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. HANDHELD DEPTH FINDER","true","Mudsucker","AC;ED;AM;GN","Honker-Spoonbill","04/05/2023","HONK-HONK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",18,12.4,10.51,205,7.6,22.9,0.19,0.59,10.9," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 12:16","Spring"
"177",7488,12528,"LAMOPE08-CHIP-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","12:31","",NA,NA,NA,38.056627,121.923961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. HANDHELD DEPTH FINDER","true","Mudsucker","AC;ED;AM;GN","Chipps Island","04/05/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",21,12.4,10.45,293,7.6,33.3,0.33,0.85,11.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 12:31","Spring"
"178",7489,12529,"LAMOPE09-CHIP-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","12:49","",NA,NA,NA,38.058578,121.918834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","true","Mudsucker","AC;ED;AM;GN","Chipps Island","04/05/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",21,12.1,10.06,347,7.4,33.7,0.29,0.63,15.6," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 12:49","Spring"
"179",7490,12530,"LAMOPE10-CHIP-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","13:12","",NA,NA,NA,38.060088,121.917878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. HANDHELD DEPTH FINDER. SCALE ONLY IN GRAMS MIN = 1G","true","Mudsucker","AC;ED;AM;GN","Chipps Island","04/05/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,12.5,10,373,7.4,36.6,0.29,0.75,12.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 13:12","Spring"
"180",7491,12531,"LAMOPE11-BROW-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","14:14","",NA,NA,NA,38.039013,121.873708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. ","true","Mudsucker","AC;ED;AM;GN","Browns Island","04/05/2023","BROW-CH-W","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",42,13.3,10.25,209,7.4,14.9,0.17,0.47,14.2," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 14:14","Spring"
"181",7492,12533,"LAMOPE01-DECK-11APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.5,NA,NA,NA,"","07:55","",NA,NA,NA,38.083982,121.724069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," Depth from SeaArk. Forgot GPS. In Decker Pond; same as previous samples. Seine Code 2=Funky Decker Deployment","true","Mudsucker","CB;AC;ED;GU","Decker Island","04/11/2023","DECK-TP","3=66-100% clouds","0=Calm; glassy"," SW"," 4=flood",82,14.1,9.7,170,7.5,7.9,0.22,0.49,11.5," 1=absent",1," Inside",NA," false"," Guest Alec Strachan.",2023-04-11,2023,4,"2023-04-11 07:55","Spring"
"182",7493,12532,"LAMOPE12-BROW-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","14:33","",NA,NA,NA,38.042608,121.871949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. ","true","Mudsucker","AC;ED;AM;GN","Browns Island","04/05/2023","BROW-CH-W","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",47,14,10.36,192,7.5,14.3,0.13,0.49,13.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 14:33","Spring"
"183",7494,12534,"CAST01-BROW-05APR2023","true","Cast","CAST",""," "," "," ",2.8,NA,NA,NA,"","14:56","",NA,NA,NA,38.038632,121.86813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," 6 GOOD CASTS/ CASTS DONE RIGHT NEXT TO SALMON CAGES","true","Mudsucker","AC;ED;AM;GN","Browns Island","04/05/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",50,13.2,10.04,222,7.4,13.7,0.13,0.5,14.3," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 14:56","Spring"
"184",7495,12535,"LAMOPE13-BROW-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","15:28","",NA,NA,NA,38.03895,121.857156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," ","true","Mudsucker","AC;ED;AM;GN","Browns Island","04/05/2023","BROW-TP","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",67,13,8.03,828,6.9,9.4,0.23,0.71,23.3," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 15:28","Spring"
"185",7496,12536,"LAMOPE15-WINT-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","16:36","",NA,NA,NA,38.030453,121.841833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. ","true","Mudsucker","AC;ED;AM;GN","Winter Island","04/05/2023","WINT-CH-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",46,13.2,10.1,179,7.4,13,0.15,0.48,14.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 16:36","Spring"
"186",7497,12537,"BEASEI01-HORS-11APR2023","true","Seine","BEASEI",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.6,NA,12,13.25,"","13:13","",NA,NA,NA,38.081527,121.719113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," Seine Code 2=Lots of mud in COD end; needed to rinse net. Salmon Mortality. GPS calculated in 2023 sample inventory by ED","true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,14.7,10.12,166,7.6,14.3,0.19,0.54,11," 1=absent",1," Inside",NA," false"," Guest: Alec Strachan",2023-04-11,2023,4,"2023-04-11 13:13","Spring"
"187",7498,12538,"LAMOPE14-WINT-05APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.1,NA,NA,NA,"","16:15","",NA,NA,NA,38.03235,121.842933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. FRP23-524 IS THE LABEL FOR CHISAL-F @49MM ON ICE","true","Mudsucker","AC;ED;AM;GN","Winter Island","04/05/2023","WINT-CH-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",50,13.1,10.1,179,7.5,15.6,0.2,0.53,14.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 16:15","Spring"
"188",7499,12539,"BEASEI02-HORS-11APR2023","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.4,NA,9,7.75,"","14:37","",NA,NA,NA,38.097701,121.709563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," STAFLO@21 maybe from last sample. GPS calculated in 2023 sample inventory- ED 9/11/23.","true","Mudsucker","CB;AC;ED;GU","Horseshoe Bend","04/11/2023","HORS-N","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",58,15.1,9.7,162,7.4,9.4,0.19,0.37,14.1," 1=absent",1," Inside",NA," false"," Guest Alec S",2023-04-11,2023,4,"2023-04-11 14:37","Spring"
"189",7695,12755,"CAST01-WTIB-12APR2023","true","Cast","CAST",""," "," "," ",2.3,NA,NA,NA,"","08:48","",NA,NA,NA,38.095334,121.589949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," GPS 6; ACCURACY 3M. PAIRED. 4 attempts. time copied from invert data sheet. estimated time casting ~20 minutes. GPS calculated 2023 sample inventory ED 9/11/23","true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 1=high slack",69,14.6,9.34,156,7.4,7.5,0.34,0.47,14.4," 1=absent",1," Inside",NA," false"," Guest=Alec Strachan. ",2023-04-12,2023,4,"2023-04-12 08:48","Spring"
"190",7696,12756,"LAMOPE01-WTIB-12APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.6,NA,NA,NA,"","15:25","",NA,NA,NA,38.095075,121.583455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6; ACCURACY 3M. PAIRED. CODE 2 - DEPTH. GPS calculated 2023 sample inventory 9/11/23 ED","true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",67,15.6,9.65,160,7.4,9.8,0.18,0.38,14.1," 1=absent",1," Outside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 15:25","Spring"
"191",7697,12757,"LAMOPE02-WTIB-12APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",7.2,NA,NA,NA,"","15:49","",NA,NA,NA,38.094666,121.577413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6; ACCURACY 3M. PAIRED. GPS calculated in 2023 sample inventory ED9/11/23","true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",63,15.5,9.63,161,7.4,9.3,0.19,0.46,14.4," 1=absent",1," Outside",NA," false"," GUEST - ALEC STRACHAN",2023-04-12,2023,4,"2023-04-12 15:49","Spring"
"192",7698,12758,"LAMOPE03-WTIB-12APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",8.5,NA,NA,NA,"","16:06","",NA,NA,NA,38.094831,121.591121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6. ACCURACY 3M. PAIRED. CODE 2 - DEPTH. GPS calculated 2023 sample inventory ED 9/11/23","true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",62,15.6,9.61,161,7.4,8.8,0.21,0.37,14.4," 1=absent",1," Outside",NA," false"," guest - alec strachan. ",2023-04-12,2023,4,"2023-04-12 16:06","Spring"
"193",7699,12759,"CAST01-TULE-17APR2023","true","Cast","CAST",""," "," "," ",2.2,NA,NA,NA,"","13:35","",NA,NA,NA,38.126224,121.987003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," DEPTH FROM INVERT TRAWL. GPS 5; ACCURACY 3M. PAIRED","false","Mudsucker","SH;AM;GN;KMP","Tule Red","04/17/2023","TULE-CH-LG-SE","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",12,14.3,10.07,345,7.9,87.7,0.48,1.84,6.9," 1=absent",2," Inside",NA," false"," get WQ from invert trawl",2023-04-17,2023,4,"2023-04-17 13:35","Spring"
"194",7781,12841,"LAMOPE01-GRIZ-18APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","08:32","",NA,NA,NA,38.129882,122.01294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," Depth from handheld. Paired y . gps 6 accuracy 4m. GPS calculated in 2023 Sample inventory - ED 9/7/2023","true","Mudsucker","AC;ED;GU;AM","Grizzly Bay","04/18/2023","GRIZ-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",13,13.2,10.07,305,7.7,132,0.61,1.23,5.3," 1=absent",2," Inside",NA," false"," Guest- Anthony Elias-Linarez",2023-04-18,2023,4,"2023-04-18 08:32","Spring"
"195",7782,12842,"LAMOPE02-GRIZ-18APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","08:56","",NA,NA,NA,38.124512,122.009959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld . paired y . gps 6. GPS calculated in 2023 Sample inventory - ED 9/7/2023. Trace amounts of vegetation in net","true","Mudsucker","AC;ED;GU;AM","Grizzly Bay","04/18/2023","GRIZ-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",12,13.2,10.11,314,7.8,128.5,0.61,1.18,5.6," 1=absent",2," Inside",NA," false"," Guest- Anthony Elias-Linarez",2023-04-18,2023,4,"2023-04-18 08:56","Spring"
"196",7783,12843,"LAMOPE03-GRIZ-18APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 3= unknown"," ",1,NA,NA,NA,"","09:25","",NA,NA,NA,38.13424,122.001791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," depth from handheld . paired y . gps 6. GPS calculated in 2023 Sample Inventory - ED 9/7/2023","true","Mudsucker","AC;ED;GU;AM","Grizzly Bay","04/18/2023","GRIZ-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 3=low slack",9,13,10.17,254,7.8,145.2,0.56,0.97,5.6," 1=absent",2," Inside",NA," false"," Guest- Anthony Elias-Linarez",2023-04-18,2023,4,"2023-04-18 09:25","Spring"
"197",7784,12844,"CAST01-TULE-18APR2023","true","Cast","CAST",""," "," "," ",NA,NA,NA,NA,"AM","10:21","",NA,NA,NA,38.126572,121.987524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," 5 good casts; gps 6 accuracy 2. GPS from geo-tagged photos - ED 9/7/2023","true","Mudsucker","AC;ED;GU;AM","Tule Red","04/18/2023","TULE-CH-LG-M","1=0-33% clouds","0=Calm; glassy"," SW"," 4=flood",NA,14.5,10.69,3109,7.1,112.6,0.73,4.09,67," 1=absent",2," Inside",NA," true"," water quality taken in a bucket taken from a small pool with water pouring off the land. Water disturbed but tried to get the cleanest possible. ",2023-04-18,2023,4,"2023-04-18 10:21","Spring"
"198",7785,12845,"LAMOPE04-TULE-18APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","10:37","",NA,NA,NA,38.124128,121.984319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. paired n . gps 6 accuracy 3m. GPS calculated in 2023 Sample Inventory - ED 9/7/2023","true","Mudsucker","AC;ED;GU;AM","Tule Red","04/18/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",17,12.9,8.59,1440,7.4,47.6,0.48,1.69,24.4," 1=absent",2," Inside",NA," false"," Guest : Anthony Elias-Linarez",2023-04-18,2023,4,"2023-04-18 10:37","Spring"
