EventID,StationCode,Datetime,SampleDate,WaterTemp,SpecificConductance,Conductivity,Turbidity,DO,pH,Secchi,Tide,WeatherCode,VegetationRank,SubstrateCode,HabitatType,MicrocystisRank,MethodCode,GearCode,GearConditionCode,SampleAltered,FieldComments,Flag_WQ,Comment_WQ,Duplicated
98,AL1,3/5/2004 11:40,3/5/2004,10.5,NA,154,NA,NA,NA,0.2,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,2,NA,bag did not deploy fully,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
241,FW1,4/7/2004 9:30,4/7/2004,17.1,NA,457,NA,NA,NA,0.55,NA,CLR,NA,AVG,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
99,AL1,4/7/2004 10:35,4/7/2004,17.3,NA,730,NA,NA,NA,0.19,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,2,NA,"bag did not deploy, bad haul","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1885,BL4,4/7/2004 11:45,4/7/2004,17.5,NA,752,NA,NA,NA,0.24,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
280,LIS,4/7/2004 16:55,4/7/2004,17.9,NA,734,NA,NA,NA,0.19,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1893,BL4,4/21/2004 12:20,4/21/2004,16.2,NA,604,NA,NA,NA,0.22,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
281,LIS,4/21/2004 13:15,4/21/2004,16.7,NA,581,NA,NA,NA,0.17,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
242,FW1,4/21/2004 14:30,4/21/2004,19.3,NA,508,NA,NA,NA,0.37,NA,CLD,NA,AVG,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
100,AL1,4/21/2004 15:20,4/21/2004,17.1,NA,538,NA,NA,NA,0.2,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1901,BL4,5/7/2004 14:25,5/7/2004,21.6,NA,615,NA,NA,NA,0.15,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
282,LIS,5/7/2004 15:10,5/7/2004,21.6,NA,684,NA,NA,NA,0.21,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
243,FW1,5/10/2004 9:15,5/10/2004,20.6,NA,550,NA,NA,NA,0.44,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,giant garter snake on shore,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
101,AL1,5/10/2004 10:00,5/10/2004,21.8,NA,964,NA,NA,NA,0.28,NA,CLD,NA,GRV,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1907,BL4,5/19/2004 14:30,5/19/2004,20.9,NA,647,NA,NA,NA,0.17,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
283,LIS,5/19/2004 16:40,5/19/2004,24.2,NA,726,NA,NA,NA,0.16,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
244,FW1,5/20/2004 13:45,5/20/2004,23,NA,557,NA,NA,NA,0.35,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,around 50 larval STB(?) <15mm,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
102,AL1,5/20/2004 14:40,5/20/2004,22.6,NA,869,NA,NA,NA,0.27,NA,CLR,NA,GRV,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
245,FW1,6/9/2004 10:10,6/9/2004,23.3,NA,579,NA,NA,NA,0.37,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,about 180 BKS <20mm,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
103,AL1,6/9/2004 11:15,6/9/2004,22.8,NA,1067,NA,NA,NA,0.17,NA,CLR,NA,GRV,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
284,LIS,6/9/2004 12:35,6/9/2004,NA,NA,NA,NA,NA,NA,0.16,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,YSI not functioning,"NA,NA,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1916,BL4,6/9/2004 14:40,6/9/2004,NA,NA,NA,NA,NA,NA,0.14,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,YSI not functioning,"NA,NA,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
246,FW1,10/19/2004 10:15,10/19/2004,15.6,NA,605,NA,NA,NA,0.33,NA,RAN,NA,AVG,RIP,NA,BSEIN,SEIN50,2,NA,"windy, bad haul","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2260,YB,10/19/2004 11:50,10/19/2004,14.6,NA,1033,NA,NA,NA,0.17,NA,RAN,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,causway pond west end,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1927,BL4,10/22/2004 10:40,10/22/2004,15.5,NA,216,NA,NA,NA,0.15,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,2,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
285,LIS,10/22/2004 12:15,10/22/2004,16.8,NA,356,NA,NA,NA,0.14,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1928,BL4,11/12/2004 11:30,11/12/2004,13.9,NA,720,NA,NA,NA,0.25,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,2,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
286,LIS,11/12/2004 12:20,11/12/2004,14.2,NA,748,NA,NA,NA,0.2,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2261,YB,11/12/2004 13:30,11/12/2004,15.5,NA,823,NA,NA,NA,0.18,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
247,FW1,11/12/2004 14:45,11/12/2004,15,NA,707,NA,NA,NA,0.48,NA,CLR,NA,AVG,VEG,NA,BSEIN,SEIN50,2,NA,bag did not deploy fully,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1929,BL4,11/24/2004 11:25,11/24/2004,11.4,NA,746,NA,NA,NA,0.21,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
287,LIS,11/24/2004 12:10,11/24/2004,11,NA,696,NA,NA,NA,0.28,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2262,YB,11/24/2004 13:30,11/24/2004,9.9,NA,842,NA,NA,NA,0.25,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1930,BL4,12/7/2004 10:50,12/7/2004,8.1,NA,771,NA,NA,NA,0.3,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
288,LIS,12/7/2004 12:30,12/7/2004,7.6,NA,691,NA,NA,NA,0.3,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2263,YB,12/7/2004 13:55,12/7/2004,8.4,NA,918,NA,NA,NA,0.29,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1931,BL4,12/22/2004 10:50,12/22/2004,9.2,NA,751,NA,NA,NA,0.19,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
289,LIS,12/22/2004 12:00,12/22/2004,8.7,NA,751,NA,NA,NA,0.23,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,"no fish, exo taken","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2264,YB,12/22/2004 13:00,12/22/2004,9.5,NA,836,NA,NA,NA,0.25,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
248,FW1,1/13/2005 11:00,1/13/2005,NA,NA,NA,NA,NA,NA,NA,NA,FOG,NA,AVG,VEG,NA,BSEIN,SEIN50,2,NA,"shallow flooded veg, bad seining conditions","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
290,LIS,1/13/2005 12:15,1/13/2005,NA,NA,NA,NA,NA,NA,NA,NA,FOG,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2265,YB,1/13/2005 13:15,1/13/2005,NA,NA,NA,NA,NA,NA,NA,NA,CLD,NA,AVG,VEG,NA,BSEIN,SEIN50,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
249,FW1,2/8/2005 11:00,2/8/2005,10.8,NA,492,NA,NA,NA,0.58,NA,CLD,NA,AVG,VEG,NA,BSEIN,SEIN50,2,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2266,YB,2/8/2005 13:00,2/8/2005,13.3,NA,360,NA,NA,NA,0.1,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1949,BL4,2/11/2005 12:15,2/11/2005,12.4,NA,744,NA,NA,NA,0.25,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
291,LIS,2/11/2005 12:45,2/11/2005,12.6,NA,724,NA,NA,NA,0.24,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1962,BL4,3/11/2005 14:30,3/11/2005,19.6,NA,760,NA,NA,NA,0.24,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2267,YB,3/17/2005 12:30,3/17/2005,16.6,NA,866,NA,NA,NA,0.18,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
250,FW1,4/19/2005 11:30,4/19/2005,15.4,NA,547,NA,NA,NA,NA,NA,CLR,NA,AVG,VEG,NA,BSEIN,SEIN50,2,NA,"new site attempt, not good for seining","1,1,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2268,YB,4/19/2005 12:45,4/19/2005,16.8,NA,850,NA,NA,NA,0.14,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,Exo taken to snorkel pond,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1979,BL4,4/20/2005 11:50,4/20/2005,16.7,NA,550,NA,NA,NA,0.32,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1098,AL3,4/20/2005 14:50,4/20/2005,18.2,NA,615,NA,NA,NA,0.23,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,New Site - board weir boat ramp,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1102,AL3,4/27/2005 11:15,4/27/2005,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2269,YB,4/29/2005 14:05,4/29/2005,21.6,NA,881,NA,NA,NA,0.18,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1987,BL4,5/6/2005 11:50,5/6/2005,21.3,NA,564,NA,NA,NA,0.23,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,7 SPLT <20mm,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
251,FW1,5/23/2005 14:45,5/23/2005,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
292,LIS,5/24/2005 10:30,5/24/2005,20.7,NA,143,NA,NA,NA,0.2,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1114,AL3,5/24/2005 11:45,5/24/2005,21.3,NA,151,NA,NA,NA,0.28,NA,CLR,NA,GRV,RIP,NA,BSEIN,SEIN50,1,NA,wier boat ramp,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2270,YB,6/8/2005 15:00,6/8/2005,21.1,NA,420,NA,NA,NA,0.14,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,"causway pond site, many MSS <20mm","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2006,BL4,6/17/2005 11:20,6/17/2005,22,NA,658,NA,NA,NA,0.16,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
1127,AL3,6/17/2005 14:00,6/17/2005,21.2,NA,652,NA,NA,NA,0.08,NA,CLD,NA,GRV,RIP,NA,BSEIN,SEIN50,1,NA,at board wier boat ramp,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2288,BL4,12/29/2005 11:18,12/29/2005,11.5,NA,150,NA,NA,NA,NA,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2289,LIS,12/29/2005 11:52,12/29/2005,11.5,NA,144,NA,NA,NA,NA,NA,CLD,NA,AVG,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2290,FW1,12/29/2005 13:48,12/29/2005,12.1,NA,162,NA,NA,NA,NA,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,Weir overtopping,"1,1,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2292,BL4,1/3/2006 13:30,1/3/2006,10.2,NA,71,NA,NA,NA,0.2,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2291,LIS,1/3/2006 14:30,1/3/2006,10.5,NA,73,NA,NA,NA,0.13,NA,CLD,NA,AVG,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2293,YB,1/4/2006 9:14,1/4/2006,9.3,NA,169,NA,NA,NA,0.07,NA,CLD,NA,PAV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2295,AL1,1/4/2006 10:55,1/4/2006,9.6,NA,73,NA,NA,NA,0.19,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2294,FW1,1/4/2006 11:32,1/4/2006,10.8,NA,71,NA,NA,NA,0.26,NA,CLR,NA,GRV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2296,BL4,1/6/2006 13:28,1/6/2006,10.7,NA,78,NA,NA,NA,0.42,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2297,BL4,1/11/2006 10:31,1/11/2006,10.7,NA,127,NA,NA,NA,0.17,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2298,LIS,1/11/2006 11:14,1/11/2006,10.7,NA,133,NA,NA,NA,0.17,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2299,YB,1/11/2006 12:01,1/11/2006,10.9,NA,429,NA,NA,NA,0.14,NA,CLD,NA,GRV,AG,NA,BSEIN,SEIN50,1,NA,Bypass in flooded condition.,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2300,AL1,1/11/2006 13:40,1/11/2006,10.9,NA,137,NA,NA,NA,0.16,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2301,FW1,1/11/2006 14:45,1/11/2006,10.8,NA,127,NA,NA,NA,0.17,NA,CLD,NA,GRV,RIP,NA,BSEIN,SEIN50,1,NA,High flow at site.,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2302,BL4,1/17/2006 10:28,1/17/2006,10,NA,137,NA,NA,NA,0.21,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2303,LIHF,1/17/2006 11:15,1/17/2006,10.5,NA,148,NA,NA,NA,0.29,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,mud ramp upstream side of station,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2304,FW1,1/18/2006 10:00,1/18/2006,9.6,NA,117,NA,NA,NA,0.17,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,2,NA,CHNT code 001FWFF12801182006,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2305,AL1,1/18/2006 10:50,1/18/2006,9.7,NA,117,NA,NA,NA,0.26,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2306,YB,1/18/2006 11:45,1/18/2006,11.3,NA,318,NA,NA,NA,0.15,NA,CLR,NA,GRV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2308,BL4,1/23/2006 10:41,1/23/2006,9.1,NA,228,NA,NA,NA,0.18,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2309,LIHF,1/23/2006 11:20,1/23/2006,9.9,NA,290,NA,NA,NA,0.2,NA,CLR,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,3,NA,NA,NA,NA,1","NA,Conductivity,NA,NA,NA,NA,NA",not duplicated
2310,YB,1/23/2006 12:50,1/23/2006,12.3,NA,551,NA,NA,NA,0.15,NA,CLR,NA,PAV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2311,AL1,1/23/2006 13:35,1/23/2006,9.5,NA,402,NA,NA,NA,0.12,NA,CLR,NA,MUD,RIP,NA,BSEIN,SEIN50,2,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2312,FW1,1/23/2006 14:15,1/23/2006,12.5,NA,153,NA,NA,NA,0.19,NA,CLR,NA,GRV,RIP,NA,BSEIN,SEIN50,2,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2314,LIHF,1/31/2006 11:40,1/31/2006,11.7,NA,403,NA,NA,NA,0.23,NA,CLD,NA,AVG,VEG,NA,BSEIN,SEIN50,2,NA,,"1,3,NA,NA,NA,NA,1","NA,Conductivity,NA,NA,NA,NA,NA",not duplicated
2313,FW1,1/31/2006 13:40,1/31/2006,11.5,NA,268,NA,NA,NA,0.18,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,2,NA,Submerged ledges and cattails allowed some escape.,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2316,LIS,2/14/2006 11:25,2/14/2006,14.7,NA,437,NA,NA,NA,0.22,NA,CLR,NA,AVG,VEG,NA,BSEIN,SEIN50,2,NA,Fish stranded in submerged veg @ end of haul,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2315,FW1,2/14/2006 13:26,2/14/2006,15.1,NA,179,NA,NA,NA,0.13,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2391,FW1,2/23/2006 15:00,2/23/2006,14.2,NA,357,NA,NA,NA,0.1,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2366,BL4,3/3/2006 9:37,3/3/2006,11.7,NA,314,NA,NA,NA,0.06,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2367,LIS,3/3/2006 10:10,3/3/2006,11.9,NA,183,NA,NA,NA,0.06,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2368,YB,3/3/2006 11:11,3/3/2006,12.8,NA,545,NA,NA,NA,0.12,NA,CLD,NA,PAV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2374,AL1,3/3/2006 11:58,3/3/2006,12,NA,156,NA,NA,NA,0.14,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2390,FW1,3/3/2006 12:28,3/3/2006,12.8,NA,136,NA,NA,NA,0.13,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2378,BL4,3/8/2006 11:58,3/8/2006,11.3,NA,142,NA,NA,NA,0.2,NA,CLD,NA,AVG,RIP,NA,BSEIN,SEIN50,1,NA,"Very high, light clouds (approaching CLR status).","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2379,LIHF,3/8/2006 12:19,3/8/2006,12.2,NA,126,NA,NA,NA,0.21,NA,CLD,NA,MUD,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2377,YB,3/8/2006 12:58,3/8/2006,12.5,NA,284,NA,NA,NA,0.08,NA,CLD,NA,PAV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2376,AL1,3/8/2006 14:00,3/8/2006,12.2,NA,120,NA,NA,NA,0.22,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,2,NA,"Approx. 6""x2"" hole in seine net.","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2375,FW1,3/8/2006 14:30,3/8/2006,12,NA,104,NA,NA,NA,0.28,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,High flows.,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2380,BL4,3/13/2006 9:58,3/13/2006,9.8,NA,142,NA,NA,NA,0.2,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2381,LIHF,3/13/2006 11:30,3/13/2006,10.4,NA,161,NA,NA,NA,0.23,NA,CLD,NA,MUD,RIP,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2384,YB,3/13/2006 12:47,3/13/2006,11.5,NA,381,NA,NA,NA,0.2,NA,CLD,NA,PAV,VEG,NA,BSEIN,SEIN50,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
