SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,CodEndPercent,GpsUnit,GpsAccuracy,DepthSource,Comments
1225,LAMOPE10-13jun2018,1978,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,14:53,, , , , 38.04482, 121.87193, , , ,,,,,, ,295.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1226,LAMOPE1-03oct2018,2087,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9,,, ,,10:00,, , , , 38.08508, 122.04228, 0, 0, ,,,,,, ,270.8, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1227,LAMOPE1-04oct2018,2088,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,10:04,, , , , 38.11344, 122.01438, 0, 0, ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , Cancelled the other 3 lamparas due to rough waters.
1228,LAMOPE1-06aug2018,2031,false,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 3= unknown, , 13,,, ,,14:32,, , , , 38.24514, 121.66321, 0, 0, ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1229,LAMOPE1-06Sep2018,2061,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,10:10,, , , , 38.07784, 122.02792, 0, 0, ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1230,LAMOPE1-07sep2018,2063,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 5,,, ,,10:22,, , , , 38.13128, 122.02567, 0, 0, ,,,,,, ,159.6, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1231,LAMOPE1-08aug2018,2032,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 14,,, ,,07:41,, , , , 38.05236, 121.84892, 0, 0, ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1232,LAMOPE1-08nov2018,1675,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,10:47,, , , , 38.2454, 121.66203, , , 0,0,0,,,, ,295.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1233,LAMOPE1-09aug2018,2036,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,08:44,, , , , 38.18085, 121.91422, , , ,,,,,, ,64.4, Boat, , , , , , , , , , false, , ,,, , , , , , 
1234,LAMOPE11-13jun2018,1978,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,15:15,, , , , 38.04662, 121.87152, , , ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1235,LAMOPE1-11jul2017,1580,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 1.8,,, ,,10:05,, , , , 38.17968, 121.91781, , , ,,,,,, ,57.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 1 live clam caught.
1236,LAMOPE1-11jul2018,1996,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 14,,, ,,07:29,, , , , 38.05134, 121.84853, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1237,LAMOPE1-11sep2015,1100,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 7,,, ,,14:55,, , , , 38.2864, 121.72208, , , ,,,,,, ,527, Boat, , , , , , , , , , false, false, ,,, , , , , , Filled with mud; SAV; and algae
1238,LAMOPE1-11sep2017,1725,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 5,,, ,,10:16,, , , , 38.12511, 122.01367, , , ,,,,,, ,161.5, Boat, , , , , , , , , , false, false, ,,, , , , , , Delta Smelt ID confirmed by Trishelle Tempel in the lab on 9/12/2017
1239,LAMOPE1-12dec2017,1777,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13,,, ,,13:21,, , , , 38.24449, 121.66352, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1240,LAMOPE1-12jul2017,1588,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,10:02,, , , , 38.03915, 121.84434, , , ,,,,,, ,291.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1241,LAMOPE1-12jul2018,2000,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,08:48,, , , , 38.18065, 121.91496, , , ,,,,,, ,64.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1242,LAMOPE1-12jun2018,1970,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9,,, ,,12:43,, , , , 38.24401, 121.66373, , , ,,,,,, ,270.8, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1243,LAMOPE1-12sep2018,2072,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 14,,, ,,10:10,, , , , 38.24535, 121.66264, 0, 0, ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1244,LAMOPE1-13dec2018,1055,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 16.4,,, ,,11:09,, , , , 38.24522, 121.66309, , , 0,0,0,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1245,LAMOPE1-13jun2018,1971,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 18,,, ,,07:55,, , , , 38.05087, 121.84828, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1246,LAMOPE1-13nov2017,1764,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9.8,,, ,,10:45,, , , , 38.24429, 121.66371, , , ,,,,,, ,287.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1247,LAMOPE1-14jun2017,1544,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 4,,, ,,08:40,, , , , 38.17974, 121.91816, , , ,,,,,, ,130.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1248,LAMOPE1-14jun2018,1979,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 5,,, ,,08:30,, , , , 38.17926, 121.9175, , , ,,,,,, ,159.6, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1249,LAMOPE1-14sep2017,1737,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,10:29,, , , , 38.24453, 121.66357, , , ,,,,,, ,291.7, Boat, , , , , , , , , , false, false, ,,, , , , , , Good amount of SAV in net
1250,LAMOPE1-15apr2016,1272,false,Seine,LAMOPE,, 3. Complete twist; snag; or large tear, 3= unknown, , 8.5,,, ,,,, , , , 38.24202, 121.6824, , , ,,,,,, ,640, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1251,LAMOPE1-15jun2017,1552,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13,,, ,,08:06,, , , , 38.05323, 121.84941, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1252,LAMOPE1-16feb2016,1171,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 15,,, ,,11:30,, , , , 38.25219, 121.7257, , , ,,,,,, ,745, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1253,LAMOPE1-16oct2017,1749,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9,,, ,,09:40,, , , , 38.24422, 121.66362, , , ,,,,,, ,268.9, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1254,LAMOPE1-17jun2016,1316,false,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 3= unknown, , 15,,, ,,17:05,, , , , 38.24997, 121.71514, , , ,,,,,, ,745, Boat, , , , , , , , , , false, false, ,,, , , , , , Unids brought back to office for ID. 3 unids not identifiable. Larger Threadfin Shad and Silverside mortality due to being missed in the net.
1255,LAMOPE1-1nov2018,2118,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 7,,, ,,09:48,, , , , 38.12894, 122.01229, , , 0,0,0,,,, ,219.6, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1256,LAMOPE1-20aug2018,2046,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,12:39,, , , , 38.24537, 121.66245, 0, 0, ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1257,LAMOPE1-20may2016,1295,false,Seine,LAMOPE,, , 3= unknown, , 13,,, ,,07:36,, , , , 38.25018, 121.71349, , , ,,,,,, ,745, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1258,LAMOPE12-13jun2018,1978,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9,,, ,,15:26,, , , , 38.04461, 121.87554, , , ,,,,,, ,270.8, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1259,LAMOPE1-22aug2017,1712,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 1.5,,, ,,08:41,, , , , 38.18018, 121.91821, , , ,,,,,, ,46.8, Boat, , , , , , , , , , false, false, ,,, , , , , , 8 Corbicula caught.
1260,LAMOPE1-22aug2018,2047,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 11,,, ,,07:37,, , , , 38.05148, 121.84867, 0, 0, ,,,,,, ,313.9, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1261,LAMOPE1-22feb2016,1181,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 5,,, 34,,09:15,, , , , 38.24202, 121.6824, , , ,,,,,, ,322, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1262,LAMOPE1-23aug2017,1720,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9.5,,, ,,07:48,, , , , 38.04813, 121.84734, , , ,,,,,, ,280.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1263,LAMOPE1-23aug2018,2051,false,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 3= unknown, , 2,,, ,,08:55,, , , , 38.17937, 121.91695, 0, 0, ,,,,,, ,64.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1264,LAMOPE1-23juul2018,2012,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 16,,, ,,12:25,, , , , 38.24474, 121.66344, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1265,LAMOPE1-24jul2017,1593,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 11,,, ,,07:45,, , , , 38.05095, 121.8483, , , ,,,,,, ,313, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1266,LAMOPE1-25jul2017,1600,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 3,,, ,,08:55,, , , , 38.17998, 121.91682, , , ,,,,,, ,98.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 9 Corbicula caught
1267,LAMOPE1-25jul2018,2013,false,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 3= unknown, , 16,,, ,,08:22,, , , , 38.05062, 121.84837, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1268,LAMOPE1-25jun2018,1983,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 16,,, ,,08:07,, , , , 38.05079, 121.84833, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1269,LAMOPE1-26jul2018,2017,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 3,,, ,,08:55,, , , , 38.17896, 121.91693, , , ,,,,,, ,96.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 19 Corbicula caught
1270,LAMOPE1-26jun2018,1987,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 3,,, ,,,, , , , 38.18154, 121.91387, , , ,,,,,, ,96.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1271,LAMOPE1-27jul2017,1610,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 12,,, ,,11:04,, , , , 38.24434, 121.66354, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1272,LAMOPE1-27jun2017,1563,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 3,,, ,,08:44,, , , , 38.17885, 121.91681, , , ,,,,,, ,98.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1273,LAMOPE1-27jun2018,1994,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 19,,, ,,12:21,, , , , 38.24472, 121.66344, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 3 crayfish caught. >50 lbs of Cabamba (Carolina fanwort) caught in net
1274,LAMOPE1-28jun2017,1569,false,Seine,LAMOPE,, 3. Complete twist; snag; or large tear, 3= unknown, , 13,,, ,,07:31,, , , , 38.04551, 121.84654, , , ,,,,,, ,224.5, Boat, , , , , , , , , , false, false, ,,, , , , , , ~10 gallons of curly leaf pod weed in net. Net fished with 10ft hole in wing.
1275,LAMOPE1-29mar2016,1241,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 15,,, ,,09:50,, , , , 38.25959, 121.79255, , , ,,,,,, ,745, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1276,LAMOPE1-2nov2017,1753,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,11:15,, , , , 38.12094, 122.02312, , , ,,,,,, ,244.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1277,LAMOPE1-2nov2018,2123,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,11:56,, , , , 38.03936, 121.86538, , , 0,0,0,,,, ,295.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1278,LAMOPE1-5dec2017,1770,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,12:30,, , , , 38.10812, 122.01117, , , ,,,,,, ,244.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1279,LAMOPE1-5jan2016,1114,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 7,,, ,,10:21,, , , , 38.25978, 121.7991, , , ,,,,,, ,527, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1280,LAMOPE1-5oct2017,1745,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 4.8,,, ,,10:18,, , , , 38.11162, 122.01219, , , ,,,,,, ,155.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1281,LAMOPE1-6dec2018,2146,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 7.3,,, ,,10:41,, , , , 38.13327, 122.02232, , , 0,0,0,,,, ,226.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1282,LAMOPE1-7aug2017,1615,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9,,, ,,12:00,, , , , 38.24474, 121.66339, , , ,,,,,, ,268.9, Boat, , , , , , , , , , false, false, ,,, , , , , , Phytoplankton Sample #2. YSI 6600 readings - Chl a: 1.1; Turbidity: 8.8.
1283,LAMOPE1-7dec2018,1062,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 4.3,,, ,,09:10,, , , , 38.07863, 121.99913, , , 0,0,0,,,, ,140.1, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1284,LAMOPE1-8aug2017,1619,false,Seine,LAMOPE,, 3. Complete twist; snag; or large tear, 3= unknown, , 3.5,,, ,,08:32,, , , , 38.17986, 121.9164, , , ,,,,,, ,114.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1285,LAMOPE1-9aug2017,1627,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13.2,,, ,,07:33,, , , , 38.04118, 121.84512, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1286,LAMOPE2-03oct2018,2087,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,10:20,, , , , 38.0914, 122.04772, 0, 0, ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1287,LAMOPE2-04oct2018,1685,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 12,,, ,,12:11,, , , , 38.05039, 121.84839, 0, 0, ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1288,LAMOPE2-06aug2018,2031,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13,,, ,,14:44,, , , , 38.2454, 121.66274, 0, 0, ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1289,LAMOPE2-06sep2018,2062,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,10:35,, , , , 38.08038, 122.01727, 0, 0, ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1290,LAMOPE2-07sep2018,2063,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 4,,, ,,10:40,, , , , 38.13683, 122.00913, 0, 0, ,,,,,, ,128.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1291,LAMOPE2-08aug2018,2032,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,07:56,, , , , 38.04433, 121.84639, 0, 0, ,,,,,, ,244.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1292,LAMOPE2-08nov2018,1675,false,Seine,LAMOPE,, 3. Complete twist; snag; or large tear, 3= unknown, , 13,,, ,,11:07,, , , , 38.24529, 121.66302, , , 0,0,0,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Net snagged and ripped a 4-6 ft tear in 8" mesh; no sample.
1293,LAMOPE2-09aug2018,2036,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,09:15,, , , , 38.18021, 121.91579, 0, 0, ,,,,,, ,64.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1294,LAMOPE2-11jul2017,1581,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,10:29,, , , , 38.17985, 121.9152, , , ,,,,,, ,64.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 15 Corbicula caught
1295,LAMOPE2-11jul2018,1996,false,Seine,LAMOPE,, 3. Complete twist; snag; or large tear, 3= unknown, , 11,,, ,,07:51,, , , , 38.04887, 121.8479, , , ,,,,,, ,313, Boat, , , , , , , , , , false, false, ,,, , , , , , Net was breifely snagged on the back of the boat (~30 seconds to dislodge snag)
1296,LAMOPE2-11sep2015,1101,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 9,,, ,,15:39,, , , , 38.2864, 121.72208, , , ,,,,,, ,678, Boat, , , , , , , , , , false, false, ,,, , , , , , Filled with mud; SAV; and algae. Also 17 corbicula > 10mm; lots of smaller corbicula; and lots of snails.
1297,LAMOPE2-11sep2017,1726,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 5,,, ,,10:36,, , , , 38.12774, 122.02379, , , ,,,,,, ,161.5, Boat, , , , , , , , , , false, false, ,,, , , , , , Delta Smelt ID confirmed by Trishelle Tempel in the lab on 9/12/2017
1298,LAMOPE2-12dec2017,1777,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,13:31,, , , , 38.24335, 121.66437, , , ,,,,,, ,291.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1299,LAMOPE2-12jul2017,1589,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13,,, ,,10:14,, , , , 38.03728, 121.84315, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1300,LAMOPE2-12jul2018,2000,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,09:09,, , , , 38.18032, 121.91602, , , ,,,,,, ,64.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1301,LAMOPE2-12jun2018,1970,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 11,,, ,,12:53,, , , , 38.243941, 121.663625, , , ,,,,,, ,313.9, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1302,LAMOPE2-12sep2018,2072,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,10:30,, , , , 38.24543, 121.66282, 0, 0, ,,,,,, ,295.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1303,LAMOPE2-13jun2018,1971,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 14,,, ,,08:13,, , , , 38.04935, 121.84779, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1304,LAMOPE2-14jun2017,1545,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 4,,, ,,09:00,, , , , 38.17944, 121.91607, , , ,,,,,, ,130.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1305,LAMOPE2-14jun2018,1979,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 3,,, ,,08:54,, , , , 38.1805, 121.91685, , , ,,,,,, ,96.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1306,LAMOPE2-14nov2017,1764,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 15.2,,, ,,10:52,, , , , 38.24475, 121.66312, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1307,LAMOPE2-14sep2017,1738,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 12,,, ,,10:50,, , , , 38.24263, 121.66576, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1308,LAMOPE2-15apr2016,1273,false,Seine,LAMOPE,, 2. Partial twist; snag; or tear, 3= unknown, , 4.5,,, ,,,, , , , 38.25435, 121.67127, , , ,,,,,, ,339, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1309,LAMOPE2-15jun2017,1553,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13,,, ,,08:14,, , , , 38.04835, 121.84756, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1310,LAMOPE2-16feb2016,1172,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 25,,, ,,11:56,, , , , 38.25907, 121.74216, , , ,,,,,, ,745, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1311,LAMOPE2-16oct2017,1749,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 8,,, ,,09:53,, , , , 38.24333, 121.66448, , , ,,,,,, ,244.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1312,LAMOPE2-17jun2016,1317,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 10,,, ,,07:44,, , , , 38.25977, 121.74131, , , ,,,,,, ,745, Boat, , , , , , , , , , false, false, ,,, , , , , , 5 unids not found for lab ID.
1313,LAMBEA2-19SEP2017,1740,false,Seine,LAMBEA,, 1. No twists; snags; or tears, , , 3.3,,, 19.6,,09:53,, , , , 38.00916, 121.45679, , , ,,,,,, ,67.3, Crew Members, , , , , , , , , , false, , ,,, , , , , , 
1314,LAMOPE2-1nov2018,2118,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 7,,, ,,10:06,, , , , 38.12665, 122.00715, , , 0,0,0,,,, ,219.6, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1315,LAMOPE2-20aug2018,2046,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 12,,, ,,12:56,, , , , 38.24542, 121.66299, 0, 0, ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1316,LAMOPE2-22aug2017,1713,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2.5,,, ,,09:06,, , , , 38.17972, 121.91692, , , ,,,,,, ,81.5, Boat, , , , , , , , , , false, false, ,,, , , , , , 27 Corbicula caught.
1317,LAMOPE2-22aug2018,2047,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 6,,, ,,08:05,, , , , 38.04419, 121.84635, 0, 0, ,,,,,, ,190.1, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1318,LAMOPE2-22feb2016,1182,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 5,,, ,,09:34,, , , , 38.25543, 121.67283, , , ,,,,,, ,377, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1319,LAMOPE2-23aug2017,1721,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 15.5,,, ,,07:55,, , , , 38.04174, 121.84527, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1320,LAMOPE2-23aug2018,2051,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,09:25,, , , , 38.17992, 121.91575, 0, 0, ,,,,,, ,64.4, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1321,LAMOPE2-23jul2018,2012,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 12,,, ,,12:45,, , , , 38.24527, 121.66305, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1322,LAMOPE2-24jul2017,1594,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 15,,, ,,07:57,, , , , 38.03901, 121.84432, , , ,,,,,, ,332.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
1323,LAMOPE2-25jul2017,1601,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 2,,, ,,09:18,, , , , 38.18124, 121.91653, , , ,,,,,, ,64.3, Boat, , , , , , , , , , false, false, ,,, , , , , , 6 Corbicula and 1 Potamocorbula
1324,LAMOPE2-25jul2018,2013,false,Seine,LAMOPE,, 1. No twists; snags; or tears, 3= unknown, , 13,,, ,,08:43,, , , , 38.04641, 121.84688, , , ,,,,,, ,328.7, Boat, , , , , , , , , , false, false, ,,, , , , , , 
